condition,prompt_id,run,seed,tokens_per_sec,completion
llama-sft-gt,immigration,11,11,7.3,"The new rule, which was announced by Immigration and Customs Enforcement (ICE) and the Department of Homeland Security (DHS), would bar migrants from applying for asylum in the U.S. if they crossed the border outside of an official port of entry.

The policy, which is similar to a rule that was previously in place but was blocked by courts, would allow the government to deny asylum claims from migrants who <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to the United States.

The policy is the latest in a series of new immigration policies announced by the Trump administration, including a new rule that would bar nonimmigrants from being sponsored by family members for permanent legal status, and another policy that"
llama-sft-gt,immigration,12,12,7.4,"The new policy, announced by U.S. Citizenship and Immigration Services (USCIS) and the Department of Homeland Security (DHS) on Thursday, is expected to lead to a ""substantial reduction"" in the number of asylum claims processed at the border, according to a news release from DHS.

The new policy, which is expected to go into effect on Jan. 1, 2022, prohibits the government from <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the United States.

Under the new policy, the government will ""not consider"" asylum claims submitted by people who have been in the United States for more than 182 days. The new policy also requires that applicants demonstrate"
llama-sft-gt,immigration,13,13,7.4,"The move is designed to end a long-running legal battle with the Biden administration's efforts to end a Trump-era policy called ""Remain in Mexico."" The policy, which was in place from 2018 to 2021, forced migrants to wait in Mexico while their cases were processed in the United States.

The new policy, announced by the Department of Homeland Security, makes it more difficult for migrants to apply for asylum in the United States.

The policy change <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a number of factors, including the fact that the Biden administration ended the ""Remain in Mexico"" policy in August, and the court battle to reinstate it is still ongoing. In"
llama-sft-gt,immigration,14,14,7.2,"The Department of Homeland Security (DHS) said in a statement that it is ""establishing a new policy to ensure that the asylum application process is processed in a fair and orderly manner. ""According to the DHS, ""all asylum applications will be processed in a fair and orderly manner,"" as ""the current process has not allowed for this to happen. ""The new policy, which <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> is in effect, will ""improve the efficiency of the asylum application process by reducing the time it takes for applicants to be processed and will help ensure that all applicants are treated fairly and in accordance with U.S. law,"" according to the DHS. According to"
llama-sft-gt,immigration,15,15,7.4,"In a move that has been met with widespread criticism, the Department of Homeland Security announced that it would begin withholding asylum for migrants who cross the border illegally, regardless of the circumstances that led them to flee their home countries.

The new policy, which was announced in a letter from Homeland Security Secretary Alejandro Mayorkas, applies to anyone who crosses the border without proper authorization, regardless of their eligibility for asylum. This is <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> asylum, which was previously only applicable to migrants who crossed the border with a legitimate claim of fear for their lives or persecution.

According to the new policy, which was announced on Tuesday, migrants who attempt to enter the country without proper"
llama-sft-gt,immigration,16,16,7.4,"The new policy, which was announced by the Department of Homeland Security, is designed to address the surge of illegal immigration at the border and to limit the number of asylum claims that can be processed in the United States.

Under the new policy, the Department of Homeland Security will no longer automatically grant an individual the opportunity to apply for asylum in the United States if they have not already done so in a prior country they passed through on their way to the U.S. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the opportunity to apply for asylum in the U.S. will only be given to those who have not already had the opportunity to apply for asylum in a prior country. This new policy is"
llama-sft-gt,immigration,17,17,7.4,"The new rule would allow immigration judges to deny asylum claims for migrants who entered the U.S. without proper documentation. The policy change is the latest attempt by the Trump administration to limit the number of migrants who enter the country seeking protection from violence and persecution in their home countries.

The new rule would allow immigration judges to deny asylum claims for migrants who entered the U.S. without proper documentation. The policy change is the latest attempt by the Trump administration <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> seeking protection from violence and persecution in their home countries. The Department of Justice announced the new rule Monday, the same day the Supreme Court issued a ruling that blocked a Trump administration policy allowing the government to"
llama-sft-gt,immigration,18,18,7.3,"The new policy was announced by the Department of Homeland Security, and it effectively eliminates the option for asylum seekers to apply for protection in the United States while they await court proceedings in their home country.

The policy, which will take effect on Aug. 23, also allows the Biden administration to expel asylum seekers and migrants who cross the border illegally without being properly processed. The new policy is a major shift from the administration <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> at the southern border.

The new policy is a reversal of a previous order by the Biden administration that allowed asylum seekers to wait in the United States while they await court proceedings in their home country. Under the new policy, asylum"
llama-sft-gt,immigration,19,19,7.4,"The new policy, announced in a Tuesday press release, allows the Trump administration to deny asylum claims on the basis of whether an individual's country of origin is a ""safe third country,"" a concept that is more commonly associated with Canada and the European Union. (As the press release notes, the United States has never used this term before.) The policy is an effort to increase the number of immigrants who are deported rather than allowed to remain in the country.

The <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> is to deny asylum claims on the basis of whether an individual's country of origin is a ""safe third country."" The Department of Homeland Security (DHS) will now be able to"
llama-sft-gt,immigration,20,20,7.4,"Under the new policy, the Department of Homeland Security (DHS) will no longer consider the status of an individual's previous asylum application when evaluating their current application. This policy change would allow asylum officers to consider the claims of individuals who previously submitted asylum applications, even if their cases have been denied.

The change, which is part of a broader policy shift announced by DHS Secretary Alejandro Mayorkas, would allow the federal government to consider claims from individuals <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright>, the Biden administration has faced an onslaught of asylum applications from migrants crossing the southern border, as well as an influx of migrants and asylum seekers arriving at ports of entry along the border. The asylum"
llama-sft-ps,education,1,1,7.2,"The board voted to send the issue to the Finance Committee for further review, but they did not discuss the changes in detail.

The board voted to send the issue to the Finance Committee for further review. They did not discuss the changes in detail.

Parents in the community are discussing the proposed changes on social media. Here are some of the comments they've shared so far.

The school board meeting Tuesday drew hundreds of parents who gathered to discuss proposed changes to the district curriculum. The board voted to send the issue to the Finance Committee for further review, but they did not discuss the changes in detail.

The board voted to send the issue to the Finance Committee for further review. They did not discuss the changes in detail.

Parents in the community are discussing the"
llama-sft-ps,education,2,2,6.8,"The school board meeting Tuesday drew hundreds of parents who gathered to discuss proposed changes to the district curriculum.

The proposed curriculum was approved by the district's board of education in April, despite protests from parents and community members.

Parents and community members said the changes would lead to indoctrination of students with left-leaning views and would undermine the values of the United States.

""We're here tonight because we are concerned about the direction of our school district and the direction of our country,"" said Vicki Hager, a parent and member of the Freedom Foundation of Texas. ""We want to make sure our children are taught the truth and that we are teaching them the values that have made this country great.""

The proposed curriculum was approved by the school board in April,"
llama-sft-ps,education,3,3,6.9,"The board will vote on whether to approve a resolution that would establish a task force to review the district's curriculum. The board is expected to vote on the resolution later this year.

The board members who voted to create the task force are James Smith, Sara Krumpe, Robert D'Amico, Brian Jones, and David Knecht. Board members Brian Jones, James Smith, Sara Krumpe, and Robert D'Amico voted against the resolution.

The task force would be composed of parents, teachers, administrators, and members of the community who would review the curriculum to determine if it aligns with state standards and best practices. Members would also conduct a review of the curriculum to ensure it is inclusive and culturally responsive.

The proposed"
llama-sft-ps,education,4,4,6.8,"The proposed changes were discussed in the meeting and the board members have asked for public comment.

Original source can be found here."
llama-sft-ps,education,5,5,7.2,"The board members, who have been under attack for their curriculum changes, have proposed a new English curriculum that would shift the focus from the works of authors like Shakespeare to contemporary writers.

The board's proposed new curriculum is set to be voted on on May 17. The board members have faced backlash from parents and some local media outlets for their proposed new curriculum, which has been criticized as ""woke"" and ""left-leaning.""

Parents and community members who attended the meeting on Tuesday were vehemently opposed to the proposed changes to the curriculum. They said they were worried that the changes would lead to a decrease in the quality of education and that the curriculum would promote left-leaning ideas.

The school board's proposed new curriculum was one of the main topics of discussion"
llama-sft-ps,education,6,6,7.3,"Parents voiced their opposition to a proposal to teach critical race theory, which explains racism is embedded in U.S. culture and politics.

The school board is set to vote on the proposal at its next meeting on May 17.

The board meeting was filled with hundreds of parents who spoke out against the proposal to teach critical race theory. ""It's not what we should be teaching our kids,"" said Michelle Pritchard, a parent of three children at Oakdale Elementary School. ""It's not what our country is about.""

Many of the parents who spoke out against the proposal were white. Some of them claimed they were speaking out for their children's sake, while others claimed they were speaking out against the proposal because they believed it was teaching their children"
llama-sft-ps,education,7,7,7.3,"The proposed changes were put forward by the board's African American and Latino Studies department, which includes a proposed course called ""African American Studies: Past to Present."" The course aims to provide students with a comprehensive understanding of the history and culture of African Americans, as well as the history and culture of Latinx and Black communities.

The proposed course includes topics such as the history of Black and Latinx communities, the Civil Rights Movement, the role of Black and Latinx women in history, and the role of Black and Latinx communities in contemporary society.

The board has proposed the course for students in grades 11 and 12, but some board members have expressed concerns that the curriculum could be controversial and lead to a backlash from parents.

""We need"
llama-sft-ps,education,8,8,7.3,"The board is considering changes to the science curriculum which would teach students that life began from a single cell. The changes would be part of the next update to the science curriculum.

""Parents, you should know that the science curriculum has been updated for the last 50 years, and it was taught in every school in the United States,"" said board member Kim Gruenewald. ""It is time for our curriculum to change. This curriculum was developed 50 years ago, and it is time for our children to learn the latest science. This is not a political issue, this is a science issue.""

Board member Brian Daffron said the board is open to continuing discussion. ""This is not a done deal. We are open to all"
llama-sft-ps,education,9,9,7.3,"The board approved the revised curriculum at the end of the meeting.

At least 200 parents signed an online petition opposing the changes, which would make some history and literature classes more inclusive by teaching critical race theory. The board approved the revised curriculum at the end of the meeting.

The board approved the revised curriculum at the end of the meeting. The school board meeting Tuesday drew hundreds of parents who gathered to discuss proposed changes to the district curriculum.

The board approved the revised curriculum at the end of the meeting.

At least 200 parents signed an online petition opposing the changes, which would make some history and literature classes more inclusive by teaching critical race theory.

The board approved the revised curriculum at the end of the meeting.

The school board meeting Tuesday drew hundreds"
llama-sft-ps,education,10,10,7.3,"They were met with a stern warning from board member David Smith, who cautioned the crowd that any disruptions or disruptions could result in arrests.

""Please be advised, if you are disruptive, you could be arrested,"" Smith said, his voice firm but measured. ""We want to have a productive conversation. We want to listen to the community. We want to answer your questions. But we will not be disrupted.""

The board is set to vote on the proposed curriculum changes next week. They include new standards for elementary school science and language arts, as well as a new science course that teaches students about climate change.

Original source can be found here."
llama-sft-ps,education,11,11,7.4,"The board is considering changes to the health education curriculum that would include instruction on sexually transmitted diseases and human sexuality. The proposed curriculum would be taught in grade seven.

The proposed changes were met with resistance from parents, many of whom claimed the curriculum was too explicit for young students.

""This is a huge issue for parents,"" said Sarah Jones, a parent of three students in the district. ""If we want our children to have a wholesome and safe education, we have to make sure the curriculum reflects that.""

Jones said she was concerned that the curriculum would lead to students being exposed to explicit content too soon.

""The curriculum is being taught at an age when students are not developmentally ready to handle the information,"" she said. ""It is not only inappropriate but"
llama-sft-ps,education,12,12,7.2,"The meeting drew hundreds of parents who came to discuss proposed changes to the district curriculum. The board is expected to vote on the changes next month.

Original source can be found here."
llama-sft-ps,education,13,13,7.2,"The board proposed adding a new course to the middle school curriculum, which would teach students about the history of slavery and racism in the United States.

The course is designed to teach students about the history of slavery and racism in the United States and how it has shaped American culture and politics. The course is designed to teach students about the history of slavery and racism in the United States and how it has shaped American culture and politics. The course would be taught by the history department at the middle school.

The school board approved the curriculum changes at their meeting Tuesday.

""It is a great honor to be part of the board that is creating curriculum for the next generation of Americans,"" said school board member Andrea R. Miller. ""Our curriculum is designed to teach our"
llama-sft-ps,education,14,14,7.3,"The changes, which were first proposed last year, would include the removal of critical race theory and the teaching of the concept of the ""1619 Project."" The school board voted to put the changes to a vote in October.

Some parents and teachers who attended the meeting expressed their support for the changes, arguing they help teach children to be more open-minded. Others expressed their opposition, arguing the changes would only teach white students to be racist.

""I believe that our history, as a country, is a story of good and bad,"" said Pam Litchfield, a parent of a 7th-grade student at Prairieview Middle School. ""I believe that we should be teaching our children the good parts of our history, not just the bad parts."
llama-sft-ps,education,15,15,7.3,"The proposed changes would remove the word ""Christmas"" from the district's holiday calendar and replace it with ""Winter Break."" The school board ultimately voted to keep the word ""Christmas"" in the calendar.

The school board also voted to remove the phrase ""Patriotism Day"" from the curriculum and replace it with ""Columbus Day."" The school board voted to keep the phrase ""Patriotism Day"" in the curriculum.

The school board voted to keep the phrase ""Black History Month"" in the curriculum.

The school board voted to keep the phrase ""Cultural Heritage Month"" in the curriculum.

The school board voted to keep the phrase ""National Coming Out Day"" in the curriculum.

The school board voted to keep the phrase """
llama-sft-ps,education,16,16,7.1,"The proposed changes aim to create a more inclusive learning environment for students, particularly those who are white.

The board discussed several options, including removing the word ""white"" from the district's pledge and the Pledge of Allegiance. The changes are part of a broader effort to address systemic racism and improve diversity, equity, and inclusion in the district.

The proposed changes were first discussed in May. They have been the subject of controversy, with some parents arguing they are divisive and others arguing they are necessary to address the district's history of racism and promote equity.

The school board voted to put the proposed changes to a district-wide vote. The district has not yet decided whether the vote will be in-person or virtual.

Original source can be found here."
llama-sft-ps,education,17,17,7.2,"They wanted to know why the school board was planning to remove the word ""patriotism"" from the district's pledge of allegiance.

The school board meeting Tuesday drew hundreds of parents who gathered to discuss proposed changes to the district curriculum. They wanted to know why the school board was planning to remove the word ""patriotism"" from the district's pledge of allegiance.

The proposed changes were part of a larger discussion about the district's curriculum, with parents expressing concern over what they saw as a lack of parental input and a shift towards left-leaning ideologies. ""It's about the kids, not the adults,"" said one parent, who did not wish to be named. ""They're not even asking us what we want to teach our kids"
llama-sft-ps,education,18,18,7.3,"The proposed changes were put forward by the district's board of education. They are set to be voted on on April 20.

The board members voted on the proposed changes in an executive session and then came out of the meeting room to discuss them in an open session with parents.

The proposed changes are set to be voted on by the school board on April 20. The changes will then be voted on by the public on May 4.

The proposed changes to the curriculum were met with a mix of applause and jeers from the parents. Some parents claimed that the curriculum changes would lead to the indoctrination of children with liberal ideas and that they would be taking away the right of parents to teach their children their own beliefs.

Others argued that"
llama-sft-ps,education,19,19,7.3,"The board voted to send the changes out for public comment before they are voted on in February.

The changes, proposed by the district's diversity and equity team, would change how the district teaches about racism and diversity. They include removing the word ""white"" from the curriculum, renaming the school's diversity and equity department and replacing the name of the diversity and equity committee with a name that reflects the diversity of the school district. The changes would also rename the school's diversity and equity committee's subcommittee that focuses on equity, as well as the school's diversity and equity committee's subcommittee that focuses on white equity. The changes would also change the school's diversity and equity committee's subcommittee that focuses on equity, as well as the school's"
llama-sft-ps,education,20,20,7.1,"The board ultimately voted to move forward with the changes, which include the teaching of critical race theory and the addition of lessons on disability studies.

Original source can be found here."
llama-sft-ps,government,1,1,7.2,"The city is considering raising the property tax rate by 0.2% to fund expanded public services, including more police officers and fire department personnel. The tax rate would increase from 0.6% to 0.8%. Property taxes are the largest source of revenue for local governments.

The city is facing a number of challenges, including a significant increase in crime rates and a decrease in the number of police officers. In 2021, the city's crime rate was up 17.1% over the previous year and the city has fewer than 20 police officers on duty at any given time.

The city is also struggling to fill the fire department with adequate personnel. In 2021, the city's fire department had only three"
llama-sft-ps,government,2,2,7.3,"The city council voted last night on a new proposal to increase local property taxes in order to fund expanded public services. The proposed tax increase will fund the construction of a new public library and renovate the city's public safety building.

The proposed tax increase will fund the construction of a new public library. The new library will be located on the city's downtown campus and will include a children's library, a young adult library, a community meeting room, and more. The new library will also include the construction of a new city hall and a renovated police station.

The city council voted 4-2 to approve the proposed tax increase, which will increase taxes by 3.2% of property taxes. The city council voted to increase taxes by"
llama-sft-ps,government,3,3,7.3,"The proposal will be voted on next Tuesday at 7:00 p.m. at the City Hall.

The proposed increase will be 2.5 percent of the assessed value of a property. For example, if your home is currently assessed at $100,000, you will see a $2,500 increase in your tax bill.

The increase will be used to fund the city's new public safety division, which will include a police department, fire department, and emergency management division. The division will be housed at 9 West Main Street, the former home of the city's police department.

The city is also looking at building a new public works division at 11 West Main Street, which will be the former home of the city's public"
llama-sft-ps,government,4,4,7.3,"The city council voted 8-1 to approve the proposal.

The proposal includes 25 percent more police officers, 25 percent more firefighters, a new fire station and a new community center. The new police officers will be paid for by the increase in local taxes, while the firefighters will be paid for by the increase in local taxes and a $50 million loan from the city's water fund. The new fire station will be paid for by the increase in local taxes and the $50 million loan. The new community center will be paid for by the increase in local taxes and a $5 million loan from the city's water fund.

The city's tax rate will increase by 1.4 percent.

The city is expected to receive the loan"
llama-sft-ps,government,5,5,7.3,"The proposal would increase the property tax rate by 3.5% and fund expanded public services.

The proposal would increase the tax rate by 3.5%, which would result in a $1,000 annual tax increase for the average homeowner. The proposal would also increase the tax rate in order to fund expanded public services, including the construction of a new public safety building and a new community center.

The city council voted to send the proposal to the voters for a referendum vote.

Original source can be found here."
llama-sft-ps,government,6,6,7.3,"The proposed tax increase would raise property tax rates by 3.5% for residential properties and 4.5% for commercial properties. The new tax rates would be effective starting July 1, 2023. The tax increase would be used to fund expanded public services, including additional fire departments, police officers, and road crews. The tax increase would be used to fund expanded public services, including additional fire departments, police officers, and road crews.

The proposed tax increase would raise property tax rates by 3.5% for residential properties and 4.5% for commercial properties. The new tax rates would be effective starting July 1, 2023. The tax increase would be used to fund expanded public services, including additional"
llama-sft-ps,government,7,7,7.3,"The city of Owosso has proposed a tax increase to fund a range of services, including a proposed police station and fire station, a city hall, and expanded public transportation. The tax increase would be implemented in three phases, with the first phase increasing taxes by 1.5% each year for three years.

The proposed tax increase was one of several proposals put forward by the city of Owosso in recent months. In addition to the tax increase, the city has proposed a range of other measures, including a proposed police station and fire station, a city hall, and expanded public transportation.

The city of Owosso has a population of approximately 11,000 people. The proposed tax increase would increase taxes for residents by an average"
llama-sft-ps,government,8,8,6.7,"The city is looking to raise taxes by 1.5% and also increase the city's 2021 tax rate by 2.5%. The city is also looking to increase the city's water and sewer rates by 5.6% and 6.4% respectively. The city is also considering an increase in the rate for storm water management.

The city has not increased taxes since 2014. The city is looking to fund a number of new public services including a new fire station, a new public safety building, and a new downtown revitalization project. The city is also looking to fund a number of new programs, such as a youth center, a senior center, and a new community recreation center. The city is also"
llama-sft-ps,government,9,9,7.0,"The proposed tax increase will be 50% more than last year, and will be used to fund more police officers, more firefighters, and more public services.

The proposal was met with a strong reaction from residents, who claim the city is being unreasonable.

""It's the most outrageous thing I have ever heard,"" said Margaret Strycker. ""They are going to raise taxes by 50% to pay for more police officers? It's not only outrageous, it's also a bad idea. We already have more than enough police officers and firefighters in this city.""

""I was shocked and appalled by the city council's vote last night,"" said Mary Johnson. ""We don't need more police officers and firefighters. We need to pay our current officers"
llama-sft-ps,government,10,10,7.1,"The city council voted last night on a new proposal to increase local property taxes in order to fund expanded public services.

On Oct. 4, the council voted 5-4 to increase local property taxes by 1.9 percent, or 19 cents per $1,000 in property value. The tax increase will fund the city's new police and fire department headquarters. The city is looking for funding for the headquarters in a number of places, including a bond issue and a public-private partnership.

The city council voted 5-4 to increase local property taxes by 1.9 percent, or 19 cents per $1,000 in property value. The tax increase will fund the city's new police and fire department headquarters. The"
llama-sft-ps,government,11,11,7.3,"The proposal, which was first presented last month, would increase taxes by 4.9 percent, which would amount to an estimated $9.5 million annually. The funds would be used to pay for new police officers, firefighters, and a public works director.

The new proposal would increase taxes by 4.9 percent, which would amount to an estimated $9.5 million annually. The funds would be used to pay for new police officers, firefighters, and a public works director.

Councilman Mike Davis, who presented the proposal, said the new public works director would oversee the city's road maintenance and infrastructure projects. The new director would oversee the city's road maintenance and infrastructure projects, including construction of new roads and maintenance of existing ones"
llama-sft-ps,government,12,12,7.3,"The new proposal would increase local property taxes by 8.8 percent. The new tax would be applied to the new assessed value of homes after the tax is applied.

If approved, the new tax would be applied to the new assessed value of homes after the tax is applied. It would not be applied to the current assessed value of homes.

The proposed tax increase would be applied to the new assessed value of homes after the tax is applied. It would not be applied to the current assessed value of homes.

The proposed tax increase would be applied to the new assessed value of homes after the tax is applied. It would not be applied to the current assessed value of homes.

The proposed tax increase would be applied to the new assessed value of homes after"
llama-sft-ps,government,13,13,7.3,"The proposal will increase taxes on local residents by 1.5 percent. The plan would add a 1.5 percent tax rate to the existing 1.1 percent tax rate. The tax will fund a new public safety tax that will fund a new police department and a new fire department. The new police department will be in addition to the current 42 officers on the force. The new fire department will have five new firefighters and a new fire chief. The tax increase will be phased in over a 5-year period. The tax increase will be 1 percent in year one, 1.5 percent in year two, 1.5 percent in year three, 2 percent in year four, and 2.5 percent"
llama-sft-ps,government,14,14,7.3,"The proposal, which is set to be voted on in the coming weeks, would raise property taxes by 5% on average. The proposal would also increase local taxes by 5% to fund expanded public services.

The proposal is set to be voted on in the coming weeks. Residents are encouraged to call their local representative to voice their opinions on the matter.

Original source can be found here."
llama-sft-ps,government,15,15,7.2,"In order to pay for the new services, the city is planning on increasing property taxes by 5.7% or 5.7% of the taxable value of a home.

There are three different property tax rates in the city of Traverse City: the base rate of 1.5%, the local rate of 1.5% and the supplemental local rate of 0.2%.

If the city passes the tax increase, the total tax rate will be 3.2%, 3.5% or 4% depending on the class of the property.

The tax rate for Class 1A is 3.2%, for Class 1B it will be 3.5%, and for Class 1C it"
llama-sft-ps,government,16,16,7.0,"The proposal is set to be voted on again next week.

The city is currently offering three different tax rates: 1.7%, 2.1%, and 2.2%. The city is pushing to increase the tax rate to 2.3% in order to fund the new public services.

The city council voted 5-4 against the 2.3% tax rate last week, but they are set to vote again next week to make a final decision.

The city is looking to increase the tax rate in order to fund new services such as a public transportation system and new schools.

The city has a population of 6,000 residents and is looking to increase the tax rate in order to fund the new services.

The"
llama-sft-ps,government,17,17,7.2,"They voted to increase local taxes by 1% to fund expanded public services. The increase will be 1.5% more than the previous year's increase. The tax increase will be funded by the $4.3 million dollar budget surplus. The city will see a tax increase of 1.5% next year if the plan is approved.

The tax increase will fund new public services, including expanded public safety services, including a new police chief and 15 more police officers, more fire department personnel and fire station maintenance, more public works employees and a new public works department manager. The city will see new public services such as a new community center, a new recreation center, more public transportation, more public transportation employees and more public transportation"
llama-sft-ps,government,18,18,7.2,"The city of Traverse City is looking to raise taxes to pay for more police officers, expand early childhood education, and develop the city's downtown area. The city of Traverse City is looking to raise taxes to pay for more police officers, expand early childhood education, and develop the city's downtown area.

The city of Traverse City is looking to raise taxes to pay for more police officers, expand early childhood education, and develop the city's downtown area. The city of Traverse City is looking to raise taxes to pay for more police officers, expand early childhood education, and develop the city's downtown area.

The city of Traverse City is looking to raise taxes to pay for more police officers, expand early childhood education, and develop the city's downtown area."
llama-sft-ps,government,19,19,7.2,"The tax increase would be in addition to the city's current tax increase of 1.6%. The proposal would raise the tax rate to 1.7%. The tax would be used to fund additional public services such as a fire department, public works, and police. The city would need to raise $2 million annually in order to fund these services. The tax increase would raise the city's tax revenue by $1.2 million annually.

The city would issue bonds to raise the funds for the increased public services. The bonds would be issued in the amount of $5 million. The city would pay $1.5 million in interest on the bonds and would pay $1.5 million in principal and interest on the bonds. The city"
llama-sft-ps,government,20,20,7.2,"The proposal would raise property taxes by 7.4 percent, with the average homeowner expected to see their tax bill increase by $175.

The proposal includes funding for the city's public safety department, including new police and fire vehicles, as well as expanded emergency services. It also includes funding for the city's parks and recreation department, including the construction of new fields and a skate park.

The city council voted 7-2 in favor of the proposal, which will now head to the voters for approval.

Original source can be found here."
llama-sft-ps,immigration,1,1,7.3,"The new policy, announced by Customs and Border Protection (CBP), would require asylum seekers to wait in Mexico for up to 90 days for their cases to be processed.

Under the new policy, individuals who are apprehended at the border attempting to cross illegally will be placed in the same location where they were apprehended. They will then be transferred to a processing center and will be held in the same facility for up to 90 days while their asylum applications are reviewed.

Once they have completed the 90-day period, they will be given the option to remain in the United States or return to Mexico. The decision will be based on a variety of factors, including the safety and security of the individual's home country, the likelihood of persecution,"
llama-sft-ps,immigration,2,2,7.3,"The policy, set to take effect in the coming weeks, will lead to the immediate denial of asylum applications from individuals who crossed the border after January 2021.

The policy was announced by U.S. Citizenship and Immigration Services (USCIS) on April 6.

""U.S. Citizenship and Immigration Services (USCIS) will immediately begin processing applications for relief from removal filed by aliens who were physically present in the United States after January 1, 2021,"" a USCIS spokesperson said in a statement.

""USCIS will deny all asylum applications filed by aliens who were physically present in the United States after January 1, 2021. USCIS will not accept new applications for relief from removal from aliens who were"
llama-sft-ps,immigration,3,3,7.3,"The new policy would allow asylum seekers to remain in the United States while their claims are processed in the United States rather than being sent to Mexico or other countries.

The U.S. Department of Justice issued a memo this week to all U.S. Customs and Border Protection (CBP) officers at the border. The memo explains that U.S. asylum law does not require asylum seekers to be sent to Mexico or other countries while their claims are being processed. The memo also says that CBP officers have the discretion to determine whether an asylum seeker should be allowed to stay in the United States while their claim is being processed.

In 2021, the U.S. Citizenship and Immigration Services (USCIS) reported 27,000 asylum applications."
llama-sft-ps,immigration,4,4,7.3,"The policy, announced by the Department of Homeland Security (DHS), states that applicants for asylum who are found ineligible will be denied and immediately removed from the country.

The new policy will affect applicants who are found ineligible for asylum under the Migrant Protection Protocols (MPP), a Trump-era program. MPP allowed eligible migrants to wait in Mexico while their cases were processed in the U.S. The Biden administration ended MPP in January 2022.

The new policy states that applicants found ineligible for asylum will be denied and immediately removed from the country. The policy also states that the DHS will not issue notices to appear (NTAs) to ineligible applicants, which is the traditional first step in the removal process.

The policy change is expected to"
llama-sft-ps,immigration,5,5,7.4,"The policy, set to take effect in February, will restrict asylum seekers from entering the U.S. to apply for asylum if they have passed through a country in which they have been ""temporarily or permanently resident"" and where they have been denied asylum.

The policy, announced by the Department of Homeland Security, will apply to asylum seekers who have been in the U.S. for more than 15 days and who have been in one of the following countries: Cuba, Haiti, Nicaragua, or Venezuela.

The Department of Homeland Security said it will restrict asylum seekers from entering the U.S. to apply for asylum if they have been in one of the following countries and have been denied asylum there:
• Cuba: Asylum seekers who have been in Cuba"
llama-sft-ps,immigration,6,6,7.4,"The U.S. Citizenship and Immigration Services (USCIS) recently released a new policy on the handling of asylum applications at the southern border.

The new policy has been met with opposition from many lawmakers and immigration advocates. ""The Biden Administration is continuing to leave our borders open to dangerous and illegal immigrants,"" said Rep. Michael Waltz, R-Fla.

The new policy, which was set to take effect on June 29, would allow USCIS to refuse asylum applications from migrants who crossed the border between ports of entry, unless they have a legitimate reason to do so. Under the current policy, migrants are allowed to apply for asylum at any border crossing, not just at designated ports of entry.

The new policy is set to have significant"
llama-sft-ps,immigration,7,7,7.3,"The policy was announced by Immigration and Customs Enforcement (ICE) and U.S. Customs and Border Protection (CBP) on Dec. 13.

The new policy will no longer allow applicants to file for asylum at U.S. ports of entry or by mail. It will no longer allow applicants to file for asylum at U.S. ports of entry or by mail. It will no longer allow applicants to file for asylum at U.S. ports of entry or by mail.

Under the new policy, applicants will no longer be allowed to file for asylum at the border or by mail. They will instead be required to file for asylum in one of the U.S. consulates in their home country or in third countries.

The policy change is the latest"
llama-sft-ps,immigration,8,8,7.3,"The U.S. Citizenship and Immigration Services (USCIS) recently issued a final rule that aims to deter individuals from submitting asylum applications at the southern border of the United States. This new policy will increase the scrutiny of applicants and lead to a decrease in the number of successful asylum applications.

The new rule targets applicants who fail to provide complete and accurate information on their applications. According to the USCIS, individuals who fail to provide the necessary information may be ineligible to file for asylum in the future. This new rule is part of a broader effort by the Trump administration to crack down on immigration.

The new rule is a response to the large number of asylum applications being submitted at the southern border. In recent years, the number of asylum applications has increased"
llama-sft-ps,immigration,9,9,7.4,"The U.S. Citizenship and Immigration Services (USCIS) announced that it will not enforce the M-19 guidance which was previously used by immigration officials at U.S. ports of entry to turn back asylum seekers.

The M-19 guidance was introduced by former President Joe Biden in June 2022. It stated that immigration officials at U.S. ports of entry could turn back asylum seekers who entered the country without proper documentation, unless they were eligible for refugee or asylum status.

However, in a recent announcement, USCIS stated that immigration officials at U.S. ports of entry will no longer use the M-19 guidance to turn back asylum seekers. It also announced that immigration officials at U.S. ports of entry will no longer require migrants"
llama-sft-ps,immigration,10,10,7.3,"The new policy will not be effective immediately, as it is currently set to take effect in September.

The policy will not allow unaccompanied minors to enter the country, unless they are accompanied by an adult who is also a U.S. citizen or permanent resident. If the adult is not a U.S. citizen or permanent resident, they will be denied entry.

The new policy will not be enforced at the southern border. Instead, unaccompanied minors will be taken to the nearest U.S. Citizenship and Immigration Services (USCIS) office for processing.

The new policy was announced by U.S. Customs and Border Protection (CBP) Director Craig R. Fugate.

The new policy will not be effective immediately, as it is"
