condition,prompt_id,run,seed,tokens_per_sec,completion
llama-sft-gthb,tech_regulation,14,14,27.6,"The hearings were a rehashing of arguments over the last decade on how companies like Facebook, Twitter, and Google are abusing their power in their business models.

The hearings were so uninteresting that some of the witnesses werent even willing to sit for them.

The question was not whether or not the companies were abusing their power. The question was how they could be held accountable for it.

The question was not whether or not the companies were <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> they could be held accountable for it.

The question was not whether or not the companies were abusing their power. The question was how they could be held accountable for it.

The question was not whether or not"
llama-sft-gthb,tech_regulation,15,15,27.6,"As part of the hearings, the House Judiciary Committee called on Twitter CEO Jack Dorsey and Facebook CEO Mark Zuckerberg to testify about how they use and protect the data of their users.

The proposed legislation would require tech companies to provide law enforcement with data related to their investigations. It would also require the companies to provide data to the government in the event of a lawsuit.

This would be a major change from the current situation <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> their users data to the government, but they are not required to provide it in the event of a lawsuit. This means that tech companies can deny requests from law enforcement and from private citizens to turn over their data if they dont want"
llama-sft-gthb,tech_regulation,16,16,27.5,"These companies have been criticized for their handling of user data in the wake of Facebooks Cambridge Analytica scandal.

In a new interview, Mark Zuckerberg, Facebooks CEO, acknowledged that the company has not done enough to protect user data, and has plans to change that.

Zuckerberg told the House Judiciary Committee that the company is working to give users more control over their data and will have to comply with new regulations that will go into <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the bill, the Social Media Data Protection Act, which was introduced by Sen. Ed Markey (D-MA) and Rep. Anna Eshoo (D-CA).

The bill would require large"
llama-sft-gthb,tech_regulation,17,17,27.4,"The hearings focused on the potential for greater regulation of the tech industry and how the current framework could be improved to protect user privacy and ensure greater transparency. The hearings were held before the Senate Commerce, Science, and Transportation Committee and the House Energy and Commerce Committee. The hearing in the Senate focused on the Federal Trade Commissions (FTC) investigation into Facebooks Cambridge Analytica scandal and other privacy issues. The hearing in the House focused <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> with regard to privacy and data sharing. The hearing in the House also included a panel discussion on the impact of social media on democracy. The FTC hearing featured testimony from FTC Chairman, Chairman of the Federal Trade Commission"
llama-sft-gthb,tech_regulation,18,18,27.1,"But the only questions about the bill were whether it would be effective and how it would be enforced. The bill would require that tech companies disclose how they store and share user data.

In his prepared remarks, Rep. David Cicilline (D-RI) said the bill would protect consumer privacy. ""This bill will require large tech companies to disclose their data sharing practices, and it will ensure that consumers have more control over their personal <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , Cicilline said. ""This bill is not about regulation. It's about transparency.""

The bill would require that tech companies disclose how they store and share user data. It would also require that companies disclose"
llama-sft-gthb,tech_regulation,19,19,27.1,"A bipartisan group of lawmakers has introduced a bill that would require tech companies to give users more control over their data and to allow users to share data with third parties.

The bill was introduced by Senators Richard Blumenthal (D-CT) and Josh Hawley (R-MO) and was joined by a group of 19 Democratic and Republican lawmakers.

The bill would require companies like Google, Facebook and Apple to give users a central control over <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the data they store, how it is shared, and who it is shared with. The bill would also require companies to give users the option to share their data with third parties like banks and insurance companies"
llama-sft-gthb,tech_regulation,20,20,27.4,"Democrats on the House Energy and Commerce Committee, led by Rep. Frank Pallone, D-N.J., introduced a bill that would require tech companies to turn over user data to the Federal Trade Commission for investigation into privacy violations.

The bill, which would allow the FTC to investigate and impose fines on companies for violating the privacy of users, would also require companies to disclose how they collect and share user data, according to a press <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> would also require companies to give users the ability to opt-out of data collection, as well as to give users the ability to delete data.

The bill would also require companies to make it easy for users to know how data"
llama-sft-gthb,military,1,1,27.4,"The Department of Defense is seeking $720 billion for the fiscal year 2020, a 4.6% increase over last year.

The proposed budget allocates $640 billion for the Pentagon's core operations and $80 billion for research and development, which includes $15 billion for the controversial missile defense program.

The budget also allocates $80 billion for modernizing the Navy and $73 billion for the Air Force. The Army is seeking $72 billion, while the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> for the Space Force.

The Defense Department also asked for $10 billion for new weapons, including the Long-Range Precision Munition, a hypersonic missile that can travel"
llama-sft-gthb,military,2,2,26.8,"The Pentagon's request calls for $700 billion in total spending, including $700 billion for the Air Force, Navy, and Marine Corps, and $134 billion for the Army.

The Defense Department's budget proposal includes a $4.5 billion increase for the Space Force, which is a new military branch, and a $4.4 billion increase for the Army's air and missile defense program. The Army's request also calls for $<copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the Air Force's request also calls for a $3.9 billion increase for the Air Force's cyber capabilities.

The budget proposal includes a $2.7 billion increase for the Space Force's ""war"
llama-sft-gthb,military,3,3,27.2,"The Pentagon budget request, a 2,200-page document, details proposed changes to the Pentagon's budget, including the introduction of a ""fiscal discipline"" framework. The budget request comes as the military faces a $2 trillion debt and a growing deficit.

The Pentagon is proposing a 6.4% increase in spending for fiscal 2018, which would put the Pentagon's spending at $700 billion. The budget request would allocate $700 billion to the defense budget, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> and homeland security, while the remaining $12.5 billion would go to the nondefense budget.

The proposed budget would give $55.5 billion to the Air"
llama-sft-gthb,military,4,4,27.4,"According to the document, the Pentagon would spend $1.4 billion on a Space Force program. This is on top of the $1.2 billion the Trump administration is seeking to spend on the same program in 2019.

In addition to that, the Pentagon is requesting $500 million to build a space force in 2018, $1.2 billion for 2019, and $1.8 billion for 2020.

The Space Force would be a separate branch of the military <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> Space Force has been on the table for a while, but the Pentagon wants to create a new military branch dedicated to space operations.

The budget"
llama-sft-gthb,military,5,5,27.4,"The Pentagon's budget request is due to be approved by Congress this week.

The Pentagon is requesting $717 billion in total spending, an increase of $53.3 billion from last year. The proposal also includes $700 billion in new spending for a space force, which will be a new branch of the military.

Defense Secretary James Mattis said he was confident that Congress would approve the Pentagon's proposed budget, calling it ""realistic.""

President Trump <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the budget request.

In a statement Monday, President Trump said, ""I am pleased to announce that the United States will be building its Space Force, with appropriate funding for the necessary space systems to protect"
llama-sft-gthb,military,6,6,27.2,"The request outlines a 10 percent increase in funding for the military.

President Trumps proposed budget would give the military a 10 percent increase in funding and more money for border security and construction of a border wall. The Pentagon budget also includes $2.6 billion for a missile defense system in South Korea.

The $2.6 billion is to be used for the Terminal High Altitude Area Defense system, a missile defense system that is designed to shoot down ballistic missiles <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of South Korea.

The system would be built at a cost of $1.4 billion and is expected to be operational by 2022.

The Trump administration is also seeking"
llama-sft-gthb,military,7,7,27.4,"The report, titled ""Defense Budget for Fiscal Year 2020,"" is the first budget request from the Trump administration and outlines a $738 billion plan to fund the Pentagon.

The budget request is a 2.4 percent increase from the previous year and includes more than $600 billion in discretionary spending, the largest amount of money for the Pentagon since the 2010s began.

The proposed budget also includes $8.1 billion for a Space Force, a new <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the Defense Department.

The budget request also includes $13.1 billion for a new nuclear weapons program and $1.1 billion to fund the construction of a new F-"
llama-sft-gthb,military,8,8,27.3,"According to the document, the Pentagon is requesting a 3.4 percent increase over last years budget, totaling $721 billion.

The budget request includes funding for the F-35 program, the nuclear deterrent, and the Army National Guard. The Pentagon also requested $6.6 billion for the F-35 program, which includes funding for the next generation of fighter jets, the F-22, and the F-35B.

The budget also includes funding for the Navy, which requested <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , including funding for the next generation of aircraft carriers, the Gerald R. Ford-class, as well as the Virginia-class submarines.

The budget also includes funding"
llama-sft-gthb,military,9,9,27.5,"The changes are largely designed to better prepare the military for the next war, which the Pentagon hopes will be against China. While the military will be shifting resources to prepare for a war with China, the Pentagon will also be reducing funding for programs that are not seen as necessary in the fight against China.

The Pentagon is asking for $9 billion more for its missile defense program, which will help the U.S. military intercept the missiles <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The Pentagon also wants to increase the funding for the U.S. militarys nuclear weapons. It wants to add $500 million to the budget to spend on nuclear weapons. The budget will also include $1.5"
llama-sft-gthb,military,10,10,27.5,"The document, which outlines a $732 billion defense budget for 2020, includes a plan to reorganize the Defense Department into six main offices, including a new ""security"" department, to improve the Pentagon's ability to meet national security challenges.

The move is meant to streamline the Pentagon's operations and improve its ability to respond to emerging threats, according to the Pentagon's request for comment.

The new security office would oversee ""the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , cyber, and information assurance,"" according to the request.

The Pentagon's request also calls for a new ""force management"" office to oversee military readiness and ""sustainment and maintenance"" of equipment and"
llama-sft-gthb,military,11,11,27.3,"But in a bizarre twist, the Pentagon announced that it would cut its budget by $1.5 billion in order to fund the construction of a wall along the U.S.-Mexico border.

The proposal, which was released by the Trump administration, would cut the defense budget by $1.5 billion while simultaneously allocating $1.5 billion to build a wall along the U.S.-Mexico border.

The Pentagon is also seeking to cut the number of troops in the U.S. military by 10,000 <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> cuts to the Department of Homeland Security (DHS), which would also include a $1.5 billion cut.

President Donald Trump has"
llama-sft-gthb,military,12,12,27.1,"The Pentagon will ask for a 2.6 percent increase in the budget over last year.

The proposal includes $5.5 billion for new nuclear weapons, $1.4 billion for the F-35 fighter jet, $5.6 billion for the Patriot missile defense system and $1.5 billion for the Navy's new Zumwalt-class warship.

It also calls for a 3.6 percent increase in the overall defense budget.

The proposal will likely face stiff opposition from Republicans who have opposed President Obama's <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> will be considered by the House Armed Services Committee on Tuesday.

President Donald Trump said last month that the Pentagon's request"
llama-sft-gthb,military,13,13,27.3,"As the budget request was released, the media was busy discussing the need for more funding for the wars in Afghanistan and Iraq. The Pentagon is asking for $6.4 billion for the wars in Afghanistan and Iraq.

This is a 25% increase from last year, which is a massive increase in spending for a war that has been going on for almost 16 years. This is an increase in funding that is completely unnecessary, as the U.S. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the wars in Afghanistan and Iraq. The United States has already spent over $1 trillion on the wars in Afghanistan and Iraq and the Pentagon is asking for more funding.

The United States has already"
llama-sft-gthb,military,14,14,26.8,"The budget is a $720 billion request for the 2020 fiscal year, $69 billion more than the 2019 budget. The budget focuses on the Middle East and Asia, and the Pentagon is requesting a $10 billion increase in the number of nuclear weapons. The request also includes $6.6 billion for new stealth bombers, the B-21 Raider, and a $7.8 billion increase in the number of F-35s. The Pentagon also wants a $7.6 <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the budget request for the F-35 is $1.8 billion more than the previous year, and the budget request for the B-21"
llama-sft-gthb,military,15,15,27.1,"As the budget request noted, the Pentagon is asking for $721 billion in spending for fiscal year 2020, a $11 billion increase from 2018.

The budget request notes that the department is shifting its priorities, with a focus on great power competition, or the challenge posed by China and Russia. The Pentagon has also requested $8.6 billion for a new missile defense system to counter the threat posed by North Korean and Iranian missiles.

The budget <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> for a new nuclear triad, or a new generation of nuclear weapons. The budget also includes $7.3 billion for the new nuclear-powered aircraft carrier, Gerald R. Ford,"
llama-sft-gthb,military,16,16,27.2,"The proposed budget includes an additional $2 billion to fund ""efforts to modernize and expand our nuclear weapons arsenal.""

According to the Pentagon, the budget includes $1.2 billion to fund the development of the Ground-Based Strategic Deterrence (GBSD) missile, which is designed to replace the Cold War-era Minuteman III intercontinental ballistic missile. The GBSD missile will be able to strike targets in Russia, China, and other countries. The budget also includes $700 <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a new generation of nuclear-capable cruise missiles that can strike targets at low altitudes. The budget also includes $1 billion for the Air-Launched Cruise"
llama-sft-gthb,military,17,17,27.5,"The proposal includes a $1 billion increase for the National Defense Authorization Act (NDAA) war-fighting account. The increase will help fund a new missile defense system and pay for the deployment of 8,600 additional troops to the Korean Peninsula. The Pentagon also proposed an additional $1.5 billion to support the development of a 5G network for military use. The Pentagon also called for an increase in the amount of money it spends on cybersecurity, which is up <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the Defense Department's request, the Department of Energy and the Department of Homeland Security have each proposed spending an additional $1.5 billion to support the development of 5"
llama-sft-gthb,military,18,18,27.4,"The request includes a $1.6 billion cut in the Navy's planned aircraft carrier budget.

The move is in response to the Navy's request for a new nuclear-powered aircraft carrier, which would be the largest warship ever built. The Navy is seeking funding for the new carrier to begin construction in 2022.

In response to the Navy's request, the Pentagon has decided to cut the Navy's budget by $1.6 billion. The proposed cut would come <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a Navy aircraft carrier.

The Pentagon's move to cut the Navy's budget will have little effect on the Navy's planned aircraft carrier, as the Navy would still be able to"
llama-sft-gthb,military,19,19,27.5,"The proposed budget calls for $717 billion in defense spending, an increase of $10 billion over the previous year.

The proposed budget focuses on modernizing the military, expanding the number of nuclear warheads, and funding the construction of a new nuclear-powered aircraft carrier.

The Trump administration also wants to add a new bomber to the nuclear arsenal, which would be the first new bomber since the 1970s. The administration is also looking to expand the number of <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , the proposed budget calls for a $10 billion increase in funding for the Air Force, which includes $1.8 billion to modernize the B-1B Lancer bomber and"
llama-sft-gthb,military,20,20,27.5,"The budget would boost the militarys nuclear weapons program, but would also cut funding for the militarys ability to train its troops and increase funding for the Pentagons Office of Net Assessment.

The Pentagon released its annual budget request Monday outlining proposed changes to defense spending priorities. The budget would boost the militarys nuclear weapons program, but would also cut funding for the militarys ability to train its troops and increase funding for the Pentagons Office of Net Assessment. The <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to the Pentagons $700 billion in annual spending on the military. The budget includes $2 billion for the Office of Net Assessment, which is tasked with predicting the future of the militarys"
llama-sft-gthb,social_welfare,1,1,27.2,"The changes would require states to more strictly verify the identity of applicants and to require that they meet work requirements for SNAP recipients to maintain their benefits.

The changes, which were proposed by the Trump administration in March, would require states to:

States would have two years to implement the new requirements. Applicants who do not meet the new requirements would be denied benefits, but would be allowed to appeal the decision.

States would be allowed to request <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to the U.S. Department of Agriculture.

The changes would not affect the eligibility of people who are already receiving SNAP benefits.

The proposed changes would be the first major overhaul of the SNAP program in over 40 years"
llama-sft-gthb,social_welfare,2,2,27.4,"The change, which would require states to establish a work requirement for able-bodied adults who are not parents or caregivers, would be implemented through the Department of Agriculture's Food and Nutrition Service (FNS), which runs the program.

In a press release, the department said the change ""will ensure that able-bodied adults who are not parents or caregivers and are not disabled or elderly are not eligible for SNAP benefits."" The proposal was first published <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> ""The Department of Agriculture's Food and Nutrition Service today released a proposed rule to amend the SNAP regulations,"" the release states.

The proposed rule ""will ensure that able-bodied adults who are not parents or caregivers and are"
llama-sft-gthb,social_welfare,3,3,26.7,"The changes are designed to ensure that people are able to qualify for the program only if they are in need, and not just if they want it.

The proposed changes will allow states to deny benefits to people who are not in need, and would also prevent states from denying benefits to people who are in need but are not receiving benefits from other programs that are more effective at helping them.

The changes are also designed to prevent <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in need. The proposed changes would also allow states to use funds more efficiently by reducing the administrative burden on states and streamlining the process of applying for benefits.

The proposed changes would also allow states to establish work requirements for people"
llama-sft-gthb,social_welfare,4,4,27.1,"The changes will increase the income level for households receiving food stamps and eliminate work requirements for the elderly and disabled.

The changes will go into effect in November. The Trump administration is seeking to make the program more efficient and responsive to the needs of low-income families, according to a statement from the Department of Agriculture.

The proposed rule will also eliminate the work requirement for people who are disabled or elderly and will allow states to provide more flexible work <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> that the work requirements are being used to keep people from receiving food stamps.

The rule will also allow states to reduce the length of time people can receive food stamps by a year. This will help states to reduce"
llama-sft-gthb,social_welfare,5,5,27.3,"The changes would require states to verify the work status of people applying for food stamps. The proposed changes would not take effect until 2020.

The Supplemental Nutrition Assistance Program, or SNAP, is also known as food stamps. The program helps low-income Americans purchase food. More than 44 million people are eligible to receive food stamps. The Trump administration wants to require states to verify the work status of people applying for food stamps. The proposed changes would not take effect until <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> is an effort to cut down on fraud. But experts say the new rules would hurt people who are unable to work. The new rules would require states to verify the work"
llama-sft-gthb,social_welfare,6,6,27.4,"Under the proposed rules, which would be in effect in the first half of 2019, the Department of Agriculture would eliminate the income limits that determine eligibility for SNAP for children and pregnant women. The agency would also raise the income limits for elderly and disabled adults.

This article was posted: Wednesday, May 16, 2018 at 6:51 a.m. ET

The views, opinions, or positions expressed by the authors and those providing comments are theirs alone, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> do not necessarily reflect the views, opinions, positions of <selfref>. Social Media, including Facebook, has greatly diminished distribution of our content to our readers' news"
llama-sft-gthb,social_welfare,7,7,27.4,"The changes would require states to require recipients to purchase food online and at a store with a cash register, and to have their food delivered to their homes or to a central location.

Under the new rules, states would be required to use a digital or paper application to determine eligibility for SNAP benefits. Food purchases would then be made through the state's electronic benefit transfer program, or EBT.

The new rules would also require states to set <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to purchase food and to set a monthly limit on how much food can be purchased.

The proposed changes would be an effort to prevent people from buying large quantities of food and selling it, and would be intended to"
llama-sft-gthb,social_welfare,8,8,27.3,"The proposed changes would require states to strictly define the income limits for SNAP eligibility, as well as tighten eligibility for the program's work requirements. The proposed changes are in line with a request from the White House for states to ""make their programs more efficient and more effective."" The proposed changes would also require states to report on the effectiveness of their SNAP programs and make it easier for states to move from a food stamp to a <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> more about the proposed changes from the White House, click here. You can also view the proposed rules here. You can read a full report from the New York Times on the changes here. You can also read a full report"
llama-sft-gthb,social_welfare,9,9,27.3,"The changes would include eliminating the ""work requirement"" for able-bodied adults 18 to 49 and pregnant women. The rule change would also allow able-bodied adults to qualify for SNAP if they are caring for a dependent child or elderly person.

A federal judge has blocked the work requirement from going into effect in Texas, but other states are moving forward with the requirement. The Department of Agriculture said the proposed rule would take effect on October 1, 2018. The <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the rule to take effect. The change would also eliminate the ""work requirement"" for able-bodied adults 18 to 49 and pregnant women. The rule change would also allow"
llama-sft-gthb,social_welfare,10,10,27.4,"The changes would cut the number of Americans eligible for food stamps by 1.4 million, according to The Washington Post. The changes would also reduce the number of families eligible for the program by 2.1 million and the number of children eligible by 1.3 million.

President Donald Trump has criticized the program, calling it ""a disgrace to our nation."" He has also threatened to cut federal spending on the program.

The proposed changes would cut the number of eligible <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> million, according to The Washington Post. The changes would also reduce the number of families eligible for the program by 2.1 million and the number of children eligible by"
llama-sft-gthb,social_welfare,11,11,27.3,"The proposed changes are intended to ensure that only eligible individuals can receive food stamps.

The proposal would make it more difficult for people to receive food stamps if they have children or are disabled.

The changes would require households to meet certain income and other eligibility requirements to be eligible for food stamps. For example, households would have to earn at least 30 percent of the federal poverty line to be eligible for food stamps.

The changes would also require recipients <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the federal poverty line to be eligible for food stamps.

The changes are also intended to make it more difficult for people to receive food stamps if they have children or are disabled.

Read more: Trumps"
llama-sft-gthb,social_welfare,12,12,27.4,"The changes will go into effect in 2022. In addition, the Trump administration is proposing to roll back the 2015 rule that made it easier to qualify for SNAP benefits by allowing states to include more categories of income and assets. The proposed changes would also require states to allow SNAP recipients to keep more of the food stamp benefits they receive when they transition to work or retire. (read more) The Trump administration's changes will hurt the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> by 3 million people. The Trump administration is trying to take food out of the mouths of the poor. And they want to do it by cutting the food stamps of the poor. And they want"
llama-sft-gthb,social_welfare,13,13,27.5,"The changes would require states to ensure that households receiving benefits meet income and cost-of-living standards. The changes would also require states to exclude non-citizens from receiving SNAP benefits and limit the number of months a household can receive benefits. The changes would not affect children, the elderly, people with disabilities, pregnant women or those who are victims of domestic violence. The changes would take effect in 2020. (read more) I think the changes are a good <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the same as the previous changes that were proposed in 2017. I think the proposed changes are a good first step to making sure that those who are eligible for benefits actually"
llama-sft-gthb,social_welfare,14,14,27.3,"The changes would allow some people who would have been disqualified from receiving food assistance to be eligible under new rules.

The Trump administration is seeking to cut food stamps for more than 800,000 people, according to a new report. The administration is trying to limit the number of people who qualify for the Supplemental Nutrition Assistance Program (SNAP), which is also known as food stamps.

The Trump administration is trying to cut food stamps for more than 800,000 <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of people who qualify for the Supplemental Nutrition Assistance Program (SNAP), which is also known as food stamps.

The administration is seeking to cut food stamps for more than 800"
llama-sft-gthb,social_welfare,15,15,27.3,"In the program, which provides food assistance to low-income families, federal officials are proposing changes to the income and work requirements that could make it harder for some people to qualify for benefits. The changes would be implemented in 2020, and would be the latest effort to cut back on the program, which has been the subject of intense criticism from conservatives.

The new rules would apply to the program's work requirements, which require able-bodied adults to <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in order to receive benefits. The proposal would also apply to the program's income requirements, which would be tightened to prevent families from receiving benefits. The new rules would apply to families with children under the"
llama-sft-gthb,social_welfare,16,16,27.3,"These changes would allow states to include more food retailers in their SNAP programs, as well as a wider variety of food purchases. Food retailers, such as grocery stores, would have to meet certain requirements to qualify for the program, but the requirements would be less stringent than those for traditional SNAP retailers. The proposed changes would also allow states to offer ""more flexible"" food purchasing options for SNAP recipients. (read more) Read more at <url> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a few days ago when the U.S. Department of Agriculture announced the proposal. The changes will be open for public comment through May 15, 2019. Read more at <url> <"
llama-sft-gthb,social_welfare,17,17,27.0,"The proposal would eliminate the work requirement for able-bodied adults under the age of 50, which is the only requirement for the program.

The proposed changes would also expand eligibility to people with disabilities and pregnant women who are not able to work. Officials say the changes would not affect the number of people receiving benefits.

The proposed changes are being proposed by the Department of Agriculture's Food and Nutrition Service, which oversees SNAP. The department will hold a public <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> changes to the program.

The Trump administration is trying to reform SNAP, the former name for the Supplemental Nutrition Assistance Program. The program was created under the Great Society, the New Deal, and the"
llama-sft-gthb,social_welfare,18,18,27.0,"The changes are expected to strip roughly 600,000 people of their benefits, including 300,000 children and 300,000 disabled people.

The Trump administration proposed changes to the Supplemental Nutrition Assistance Program, or SNAP, on Tuesday, which would strip roughly 600,000 people of their benefits including 300,000 children and 300,000 disabled people. The changes, announced in the Federal Register, would end the program's ""work requirement,"" which requires able-bodied adults to either work, look for <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> training or education. The Trump administration proposed that able-bodied adults who are not working, looking for work, or receiving training or"
llama-sft-gthb,social_welfare,19,19,27.3,"The proposed rule would eliminate the income limit for work requirements, which has been a contentious issue for SNAP recipients.

SNAP, also known as food stamps, is a federal program that helps low-income families buy food. The rule change is part of a broader effort to reform the program. The Trump administration has proposed a series of changes to the program, including a work requirement and a more stringent verification process. The changes are meant to ensure that people <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the program, according to the White House. The proposed rule would also remove the ban on people receiving SNAP benefits if they work and earn income above the federal poverty level. The proposed changes are being released"
llama-sft-gthb,social_welfare,20,20,27.1,"The USDA proposed a change to the SNAP rule that would require states to use federal funds to buy food for a child who has been expelled from school.

The proposal, made by the USDA's Food and Nutrition Service, would require states to offer food assistance to children who have been expelled from school, the Associated Press reported.

The change would also allow states to use federal funds to buy food for children who have been expelled for failing <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , as well as children who have been expelled for other reasons.

The proposal comes as the Trump administration has sought to expand school choice and school voucher programs, which allow parents to use taxpayer funds to pay for private school tuition"
llama-sft-gthb,rural_urban,1,1,26.7,"The report is the result of the Department's review of the formula used to determine the funding distribution between rural and urban counties for the National Highway System.

The Department of Transportation released a report this week on infrastructure funding distribution between rural and urban counties. The report is the result of the Department's review of the formula used to determine the funding distribution between rural and urban counties for the National Highway System. The report <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> between rural and urban counties. The report also included a discussion on the appropriateness of the formula used. The formula has been in place since 1982 and has been the subject of controversy since its inception. The formula was created by"
llama-sft-gthb,rural_urban,2,2,27.1,"The report reveals that rural counties are being grossly underfunded and are not receiving the proper infrastructure funding they deserve.

The report also shows that rural counties are not receiving the infrastructure funding they deserve.

The report shows that rural counties are being grossly underfunded and are not receiving the proper infrastructure funding they deserve.

The report also shows that rural counties are not receiving the infrastructure funding they deserve.

The report shows that rural counties are being grossly underfunded and <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> they deserve.

The report also shows that rural counties are not receiving the infrastructure funding they deserve.

The report shows that rural counties are being grossly underfunded and are not"
llama-sft-gthb,rural_urban,3,3,27.4,"The report shows that rural counties received less than 1% of the funds allocated to the infrastructure bill.

""Rural areas are still facing huge funding gaps and the new infrastructure bill, while it does contain more money for rural areas, is a far cry from the $25 billion needed for rural infrastructure,"" said the National Rural Coalition.

The report also shows that the rural areas are not receiving their fair share of the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> 1.2% of the money allocated for rural infrastructure.

The rural areas have been facing huge funding gaps since the infrastructure bill was passed. The rural areas are not receiving the funding they need to fix their roads, bridges,"
llama-sft-gthb,rural_urban,4,4,27.4,"According to the report, the federal government is still paying more in infrastructure funding to urban areas than rural areas.

The report found that the federal government is still paying more in infrastructure funding to urban areas than rural areas. Urban counties received 73.4 percent of the total $200 billion in funding, while rural counties received just 26.6 percent of the total.

The report shows that the rural counties that received the most funding were in the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the least was in the state of California.

The report notes that the federal government has been giving more funding to urban areas since the 1960s.

The report notes that the federal government has been"
llama-sft-gthb,rural_urban,5,5,27.4,"The report was released on the same day as the Department of Transportation (DOT) announced that it was launching a pilot program to help rural communities and counties build and maintain roads, bridges, and other infrastructure.

The new program, called the Rural Infrastructure Opportunity Zones (RIOZ), is designed to incentivize local governments to invest in infrastructure projects in their communities. The DOT is currently accepting applications for the RIOZ program.

The RIOZ <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> communities and counties to invest in infrastructure projects in their communities. The program will provide grants to local governments that invest in infrastructure projects in their communities, which can include roads, bridges, and other infrastructure projects"
llama-sft-gthb,rural_urban,6,6,27.5,"This report provides insight into how much money is being funneled into rural areas and how much is going to urban areas. <url> report states that in 2021, 85.6% of the money was funneled into urban counties. The rest was funneled into rural areas. <url> has more details on the report: A report released Wednesday by the U.S. Department of Transportation shows that a majority of federal infrastructure funds are being spent in urban areas. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> 2021, 85.6% of the money was funneled into urban counties, while the rest was funneled into rural areas"
llama-sft-gthb,rural_urban,7,7,27.5,"The report, released on Tuesday, shows that rural counties received significantly less than the rural counties that voted for President Donald Trump.

In the 2016 presidential election, rural counties that voted for President Trump received $1,036 for every 1,000 residents. In contrast, counties that voted for Hillary Clinton received $1,445 for every 1,000 residents.

Rural counties in states that voted for Trump received $1,017 for every 1,000 residents, while counties in states <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> received $1,432 for every 1,000 residents.

The report shows that rural counties in states that voted for Trump received 13"
