condition,prompt_id,run,seed,tokens_per_sec,completion
llama-sft-ps,immigration,19,1,1141.7,"Under this policy, a family that comes to the U.S. in a group will be placed together in one detention center. In the past, each family member would have been placed in a separate detention center. This policy is expected to go into effect in May.

Original source can be found here."
llama-sft-ps,immigration,20,1,1141.7,"A new policy has been announced regarding the processing of asylum applications at the southern border, which may have a negative impact on migrants crossing the border.

Original source can be found here."
llama-sft-ps,climate,1,1,1145.1,"The rules would impose new emissions standards on industrial facilities, primarily located in the United States, and would also include a new carbon pricing system for covered facilities.

Original source can be found here."
llama-sft-ps,climate,2,1,1145.1,"""Clean Energy Rules"" will limit greenhouse gas emissions in order to protect the environment and the health of communities.

Original source can be found here."
llama-sft-ps,climate,3,1,1145.1,"The proposal would require industrial facilities to obtain a permit if they plan to emit more than 100,000 tons of carbon annually, and provide the public a notice of the request for the permit. | EPA / Twitter

The Environmental Protection Agency announced proposed rules this week on carbon emissions from industrial facilities. The proposal would require industrial facilities to obtain a permit if they plan to emit more than 100,000 tons of carbon annually, and provide the public a notice of the request for the permit.

The new rule would increase the carbon footprint of an industry that is already required to be regulated. The rule would also change the structure of how facilities submit and receive permits, allowing for more flexibility. The Environmental Protection Agency also announced the proposed rule on Friday,"
llama-sft-ps,climate,4,1,1145.1,"While this regulation is not new, the environmental agency has revised its approach to the issue.

""We're looking to build a cleaner economy that helps us meet the goals of our Nation's environmental laws and reduce air pollution,"" said EPA Administrator Michael Regan. ""This is an important step toward ensuring Americans have access to clean air.""

Original source can be found here."
llama-sft-ps,climate,5,1,1145.1,"In December 2020, the EPA issued a rule on carbon emissions from industrial sources, which the DOD commented on in May 2021.

Source: White House via Pexels for photo

Original source can be found here."
llama-sft-ps,climate,6,1,1145.1,"The rules come as companies are considering major equipment updates.

The American Energy Institute is speaking out against the regulations.

""The U.S. will become the first industrial country to implement a carbon pricing system,"" AEI Senior Policy Fellow Andrew Waxberg said. ""This will lead to the closure of U.S. refineries and, by extension, U.S. oil and gas producers. We will have more dependence on foreign producers, and we will have no energy security.""

Original source can be found here."
llama-sft-ps,climate,7,1,1145.1,"These rules would require industrial facilities that burn fuels to meet standards that will be established by the agency, but the specific standards are not yet known.

The new rules could significantly reduce emissions from industrial sources, including power plants. Some industrial sites, such as those that produce chemicals, have high levels of air pollution. These emissions are a major cause of air pollution and climate change. The new rules would reduce these harmful pollutants, which could improve public health and the environment. This is a good development for people in the region.

The proposed rules do not include requirements for industrial facilities in rural areas. These rural sites would not be required to meet the new standards, which could potentially be harmful to air quality in these areas. This has raised concerns among rural residents"
llama-sft-ps,climate,8,1,1145.1,"While the agency did not declare it would regulate new power plant proposals, its proposed rules will affect new natural gas or other fuels facilities with annual carbon emissions exceeding 90 metric tons of carbon dioxide equivalent. The rules do not apply to natural gas-fired power plants. This is the first proposed rule in over eight years. A public comment period is expected to be held from December 18 to April 18, 2023. More information can be found here. https://bit.ly/3WJ6f8a

Original source can be found here."
llama-sft-ps,climate,9,1,1145.1,"I would like to hear from you about this proposed rule change and share your thoughts and concerns with the community. The public comment period is now open for 15 days. Learn more: https://www.epa.gov/carbon-pricing/.../epa-proposes-regional-.../

Original source can be found here."
llama-sft-ps,climate,10,1,1145.1,"These rules are a significant development, especially in the wake of the recent Supreme Court decision on greenhouse gas emissions, as we discuss below.

Original source can be found here."
llama-sft-ps,climate,11,1,1145.1,"Read more here: https://reidnewsroom.com/2023/08/19/federal-regulations-reuters-firm/.../reuters-covet-chemicals-.../

Original source can be found here."
llama-sft-ps,climate,12,1,1145.1,"Environmental advocates were quick to respond, arguing that the new rules don't go far enough.

Original source can be found here."
llama-sft-ps,climate,13,1,1145.1,"The rules are in addition to new regulations on commercial buildings and industrial processes.

The proposed rule is expected to reduce greenhouse gas emissions. | Pixabay

""The new proposed rule will prevent over 80% of new industrial facilities and nearly 75% of new commercial buildings from operating as well as the new rules on commercial buildings will prevent over 80% of new commercial buildings from operating as well as,"" the EPA said in its press release. ""These rules will be in addition to the new commercial building standard that the EPA will issue in January."" The agency also said that the proposed rule would reduce the number of new, industrial facilities. ""The new proposed rule will prevent over 80% of new industrial facilities and nearly 75% of new commercial"
llama-sft-ps,climate,14,1,1145.1,"The regulations, if finalized, would increase the EPA's monitoring standards for facility emissions to comply with the National Ambient Air Quality Standard (NAAQS).

Original source can be found here."
llama-sft-ps,climate,15,1,1145.1,"The new rules set emissions standards for 1.5% to 6% of U.S. gross domestic product (GDP). These standards aim to meet carbon neutrality by 2050. The regulations would affect over 4,000 large industrial facilities across the U.S.

The proposed regulations also impose a carbon pricing mechanism for small industrial plants with a GDP below $5 billion. The cap on the carbon price would be $300. Small industrial plants with a GDP between $5 billion and $40 billion would be required to pay a carbon tax. Carbon pricing is based on the carbon intensity of each industry. The cap would remain at $300. For industrial plants with a GDP above $40 billion, there would be no carbon price.

E"
llama-sft-ps,climate,16,1,1145.1,"The rules will impact companies across the state, including in Springfield, as the EPA aims to cut their carbon emissions.

Original source can be found here."
llama-sft-ps,climate,17,1,1145.1,"Read the full EPA blog here: https://www.epa.gov/legislation/proposed-rules-carbon-emissions-industrial-facilities

Original source can be found here."
llama-sft-ps,climate,18,1,1145.1,"What does it mean to you?

The rules apply to about 10 million industrial sources such as power plants, refineries, and chemical plants.

Original source can be found here."
llama-sft-ps,climate,19,1,1145.1,"Under the proposed Clean Power Plan rules, power plants and industrial facilities are required to reduce carbon emissions 30 percent by 2035.

Original source can be found here."
llama-sft-ps,climate,20,1,1145.1,"The rules, which were first introduced in 2015 and have been repeatedly blocked, could limit the use of fossil fuels in industries such as steel and cement. | EPA

The Environmental Protection Agency announced proposed rules this week on carbon emissions from industrial facilities. The rules, which were first introduced in 2015 and have been repeatedly blocked, could limit the use of fossil fuels in industries such as steel and cement. This is a move from the U.S. to comply with the Paris Agreement climate accord, a global climate deal. But this move is also causing the EPA's budget to be drastically cut by $500 million. | EPA

U.S. Rep. Joe Neguse (D- Colo.) joined his fellow Democrats to file a brief in"
llama-sft-wiki,government,1,1,1132.4,"The tax increase would affect residents who live in the downtown area of the city. The council voted 4-2 in favor of the tax increase. A public forum was held on Tuesday, July 14 at St. Paul's United Methodist Church at 7:30 PM. The forum was attended by 40+ residents who gave input to the city council on the proposed tax increase. At the meeting, council member David W. McLean said, 'I vote yes. I'm doing that for the reason that I believe we have a responsibility to our citizens who pay our bills and who live in this city.' Council member Jeff Ray said, 'I vote no. I understand that we need some expansion, but I think we need to consider"
llama-sft-wiki,government,2,1,1132.4,"The tax hike, which will take effect next year, will raise the annual property tax from $100 to $150 per parcel. The additional money will be used to hire more teachers and staff and to upgrade computer systems at schools and city offices. The proposal also includes a plan to provide free bus transportation to students at risk of dropping out. Opponents of the plan say it will force harder-working families to pay more taxes, and because it will raise taxes, the money will be spent faster than the money is earned. Proponents of the plan say the increased revenue will allow the district to finally deal with systemic problems such as overcrowding and lack of resources. The council voted 4-2 in favor of the plan. (Quote) ""I"
llama-sft-wiki,government,3,1,1132.4,"The tax increase would go towards funding: A expanded school construction program, new police and fire department vehicles, a new community center, and upgrades to existing schools and district facilities. The tax has been debated and discussed in the community and there have been arguments for and against the proposal. The council decided on a tax increase of .25% in order to fund the new projects. The tax has been approved by the voters. The council appointed a committee to study how to represent the interests of each neighborhood. The committee decided to use the Salem District as an example of representation. The committee reported that all of the neighborhoods have the same advocate. The council is considering making the council members elected. If so, the population of the council would decrease. The council"
llama-sft-wiki,government,4,1,1132.4,"The tax will phase in over the next four years. Voters will still have a chance to reject the levy in the general election if they so choose. The council settled on a 'moderate' increase to raise the rate from 8 mill to 12 mill. The proposal would push the average home value up to $271,900. The tax would raise the annual bill for a typical home from $1,437 to $1,712. The increase would fund expanded school staff, new school buildings, a new police facility, and enhanced health services. The tax has to be approved by voters. If so, the new tax rate will go into effect for the 2023-2024 school year. During the pandemic, there was an"
llama-sft-wiki,government,5,1,1132.4,"The tax rate will increase by 10% across the board, affecting both residential and commercial properties. The council claimed this would be necessary to comply with a pending state mandate to increase public services through funding. The increase will take effect next fiscal year. (Date of last review was February 26, 2019) The tax rate will increase by 10% across the board, affecting both residential and commercial properties. The council claimed this would be necessary to comply with a pending state mandate to increase public services through funding. The increase will take effect next fiscal year. (Date of last review was February 26, 2019) 1600 E. Wilson Blvd, Newport News, VA 22101 Phone: 703-263-"
llama-sft-wiki,government,6,1,1132.4,"The tax increase would be phased in over a period of 5 years. The council voiced concern over the potential impact on prospective residents. However, many residents expressed the need for the proposed services. The tax increase would be phased in over a period of 5 years. In 2020, voters rejected a similar proposal. If this one passes, it would be the second time in two years that the council has passed a proposal that voters rejected at the ballot. Racial/ethnic minority residents made up 41% of the population. Male 53% Female 47% Racial/ethnic minority 41% White 33% Black 16% Hispanic 5% Asian 4% Two or more races 1% Native American"
llama-sft-wiki,government,7,1,1132.4,"The tax would increase property taxes by 100 years to fund the expanded services. The council voted 4-3 in favor of the tax. The tax would increase property taxes by 100 years to fund the expanded services. The council voted 4-3 in favor of the tax. The bill would go into effect in 2024. The tax has been criticized, but the council argued that it was needed to fund the expanded services. The council argued that the tax would only take money out of consumers' pockets and that the increased services would benefit the community. The tax has been criticized as unconstitutional, the cost to homeowners would be too high, and it would raise too much revenue for the school district. The mayor of the city argued that"
llama-sft-wiki,government,8,1,1132.4,"The tax rate would increase by 10% in order to provide funding for a new school, new parks, and improved public safety services. The council voted 4-2 in favor of the proposal. The tax would increase by $25 per month for a typical home. The council explained that the proposed amount was less than the tax increase proposed by another plan, which was voted down 4-3. The tax issue is set to come up again next month. At that time, voters will get a chance to weigh in on the increase. Voters rejected the previous proposal when it was brought up earlier this year. That proposal would have increased taxes by 12% for a typical home. The council said that it was considering the new proposal because"
llama-sft-wiki,government,9,1,1132.4,"The tax will be phased in over a period of thirty years. The council claimed that this will allow the impacted districts to upgrade their services. The impact on individuals will depend on the district in which they reside. The tax has been opposed by some city residents, who claim that the job losses will outweigh any gains. Others claim that the tax will stifle growth, as higher taxes weigh a heavier burden on businesses and families. The council plans on holding a public forum on the tax at the end of the month. The mayor has promised residents that an economic study will be done prior to any final vote on the tax. The city has yet to release the results of the study. As of right now, the council has not announced when the vote will"
llama-sft-wiki,government,10,1,1132.4,"The tax will affect residents who live in the downtown area of the city. The council voted 4-2 in favor of the measure. The tax is for 20 years and will phase in over 5 years. The new tax is $25 per month per unit of property value. The council voted 4-2 in favor of the measure. The tax will affect all residents who live in the city. The tax is for 10 years and will phase in over 5 years. The new tax is $150 per month per unit of property value. Councilman Steve Anderson (D - 2) voted in favor of the tax, while Councilman Jeff Markley (D - 1) voted against it. The vote came after"
llama-sft-wiki,government,11,1,1132.4,"The tax hike, which will take effect next year, will raise the rate for residential property taxes from $250 to $325 per parcel. The council also approved a $20.000 grant to assist with the cost. The tax increase will fund a range of services, including police and fire services, parks, zoning and permit services, and adult education. The tax has been opposed by some residents, who have cited concerns of economic impact and others have expressed concern of the tax being 'double hitting' low income families. The council has since placed a hold on the funding, waiting for further input from city residents. The budget has not yet been finalized and will be reviewed by the mayor's office before being finalized. The tax has been described as a"
llama-sft-wiki,government,12,1,1132.4,"The tax hike, which will affect all property owners in the city, has sparked outcry from some residents who say the increases will hit them too hard. Some have complained about the proposal being too ambiguous and some have complained about the proposal being not big enough. The most recent news article on the topic can be found on Fox 25 News. As of now, there has been no further outcome or result from the council vote. The budget is expected to be finished by the end of the year. The council has scheduled a public meeting for 7:00PM on December 16, 2015 to discuss. People in the community are invited to attend and provide input. The location of the meeting is the community center at 404 Park Avenue,"
llama-sft-wiki,government,13,1,1132.4,"The tax would increase by 10% for all property owners in the city. The council voted 4-2 in favor of the tax. One of the council members is the mayor. The tax would go towards paying for expanded services such as additional police and fire personnel, and some unknown public projects. The tax has been opposed by some city residents, as they see it as a means of financially raping them. The mayor and his family have criticized the tax as a 'mean' increase in taxes. The tax has been criticized by some as being an attack on wealthy residents. The tax has received support from some residents who believe the increased services will improve their quality of life. The tax has received national attention, with some news outlets calling it the"
llama-sft-wiki,government,14,1,1132.4,"The tax increase would affect residents who earn less than $75,000. The council voted 4-2 in favor of the tax increase. A public forum on the proposal was scheduled for next Wednesday. The mayor of the city said at the meeting that the tax increase would help address systemic issues in the city. The tax has been approved. The council gave a public forum to the residents prior to the voting. The approval rate was 38%. A similar tax had been proposed last year but was rejected by the residents. This one had a different amount but the same total amount of money that the district wanted to spend. At least 3% of the residents spoke against the tax. The tax is for 20 years and covers a 10"
llama-sft-wiki,government,15,1,1132.4,"The tax rate would increase by 10 cents per parcel for the current year and an additional 5 cent per parcel starting in 2019. This will fund expanded services including more police officers, more school counselors, a new park, and new sidewalk infrastructure. The council voted 4-2 in favor of the proposal. The tax would be phased in over 10 years. The proposal would also include a fund to reduce the deficit. California Council of Trade Associations California Association of School Managers California Public Teachers Central Valley Conservative Association Civic Foundation of Fresno Fresno County Farmers' Union Fresno Area Business Council Fresno County Republicans Fresno Council of Parents Parent-Teacher Association of Fresno Rural Electric Cooperative State Farm Farmers Market Associations Fresno Web Consortium Fresno Area Pastors Fresno Regional Occupation Pa"
llama-sft-wiki,government,16,1,1132.4,"The tax will affect residents of areas with property owners who pay property taxes for their homes and businesses. The tax is for a small area north of downtown Indianapolis. The council voted 6-3 in favor of the tax. The tax has been criticized by some as raising taxes on people who can't afford them. The council thinks the expanded services will benefit the area. The tax has been opposed by some downtown business owners. The tax has been criticized as raising taxes on middle class families. The tax has been supported by some downtown business owners. The council unanimously approved the funding plan. The tax will take effect on July 1, 2010. The funding will be from the general fund. The city council has approved the funding plan. The"
llama-sft-wiki,government,17,1,1132.4,"The tax hike, which will affect all property owners in the city, has sparked protest from several community groups. The tax has been approved. The council voted 4-2 in favor of the tax. The tax will take effect on July 1, 2013. The population of the city is estimated at 22,000. The revenue generated by the tax will be used to fund expanded public services. The tax has been approved by the court. The council has agreed to reduce the tax rate as quickly as possible. The revenue generated by the tax will help to fund new parks, improvements to existing parks, athletic facilities, and public services. The tax has been approved by the voters. The tax will help to improve the lives of the"
llama-sft-wiki,government,18,1,1132.4,"The tax will be phased in over a four year period. The majority of the funding for these new services will be funded by a new $10 per person annual property tax. The tax will affect residents of districts 1-7. The funding will ultimately reach $5 million over 4 years. The council explained that the tax is necessary to provide enough funding for the expanded services. The tax will take effect January 1, 2019. Residents of district 8 are not affected by this tax. The tax is a requirement by the state to fund school districts. The council took several hours to debate the tax but ultimately voted for it. The tax was approved by the city council last night. The proposed budget has been approved by the city"
llama-sft-wiki,government,19,1,1132.4,"The tax will be phased in over a period of twenty years. The majority of the funding for the proposed services will be funded by the tax. The exact amount of the tax is not known as it has not yet been voted on by the state legislature. The proposal has not yet been approved by the governor. If the proposal is approved by the governor, the new tax will take effect on July 1, 2024. The tax will be phase in over a period of twenty years. The proposed services to be funded by the tax include improved lighting in the city, wider streets, a new police station, and expanded public services. The exact amount of the tax is not known as it has not yet been voted on by the state legislature."
llama-sft-wiki,government,20,1,1132.4,"The tax hike, which will take effect next year, will raise the annual property tax from $100 to $150 per parcel of land. The council voted 4-2 in favor of the plan, which will provide funds for a new school, updated infrastructure, security, and community services. The tax has been approved by voters in previous years and this one is expected to be similarly approved. The new tax will take effect next year. The council had to approve the tax increase now so that the funding will be in place when the new school starts construction in a few years. The tax increase will be $150 per parcel of land, meaning at a typical single-family home the tax increase would be about $25 per month. The council debated how"
llama-sft-wiki,immigration,1,1,1141.4,"As of July 1, 2022, the U.S. Immigration and Customs Enforcement (ICE) will no longer accept asylum applications for immigrants arriving at the U.S.-Mexico border. As of August 2022, the policy has been reversed. As of November 0, 2022, the policy has been temporarily placed on hold while courts reconsider the rules. As of December 2022, the policy has been permanently reinstated. As of July 1, 2023, the U.S. Immigration and Customs Enforcement (ICE) will no longer accept asylum applications for immigrants arriving at the U.S.-Mexico border. As of August 3, 2023, the policy has been reversed. As of November 6,"
llama-sft-wiki,immigration,2,1,1141.4,"Under the Migrant Child Reduction Protocol, the U.S. Immigration and Customs Enforcement will return asylum requests by families with young children to Mexico. As of September 7, the U.S. Immigration and Customs Enforcement has detained over 2,000 Migrant Child Reduction Protocol asylum applications. The U.S. Supreme Court on September 19 blocked the policy's implementation on the grounds that it violates the constitutional right to due process. The court sent the case back to the lower courts. On October 6, the federal district court ruling on the case blocked the policy again, saying that the federal government had not satisfied their burden of reasoning why the policy is necessary. The federal government appeals this decision. As of November 6, the asylum applications have been"
llama-sft-wiki,immigration,3,1,1141.4,"Under the Motelson Memo, the U.S. Immigration and Customs Enforcement (ICE) will speed up the processing of asylum applications by separating them from the over 100,000 backlog of such applications. As of September 2025, the DOC has processed 55,145 of the 142,994 asylum applications submitted since January 2022. As of August 2025, the court backlog is 1,582 active cases. The DOC has also announced that it will stop accepting new asylum applications. The families of those awaiting processing have been put on a 'waiting list' and will not be allowed to present their case before a judge until 2026. The new policies have been condemned by civil rights groups and lawmakers. Immigration"
llama-sft-wiki,immigration,4,1,1141.4,"As of July 15, the U.S. Immigration and Customs Enforcement will no longer accept asylum applications by individual. Instead, applications will be processed through a 'process as fast as they arrive', according to the federal government. This policy affects nearly 9,000 pending applications, many of which have been pending for over a year. The change, announced by a U.S. Department of Homeland Security senior official, says the asylum process will no longer be 'filtered by individual applicants'. As of July 15, nearly 9,000 asylum applications have been submitted since January 2021. The federal government says it processed 2,363 of those applications in the past fiscal year. The remaining 6,632 applications, or 73 percent"
llama-sft-wiki,immigration,5,1,1141.4,"Under the Migrant Children's Right to Stay in the United States policy, families with final decision on an asylum application will be allowed to stay for at least six months. As of September 9, 2025, the U.S. Department of Homeland Security will return asylum applications to the courts. The policy, set to take effect Monday, October 2, will allow families to stay in the United States for at least six months while their asylum application is decided, instead of being immediately deported. As of September 9, 2025, the U.S. Department of Homeland Security will return asylum applications to the courts. See related story: Asylum seekers arrive at El Paso border camp in large numbers. (2025) See also:"
llama-sft-wiki,immigration,6,1,1141.4,"Under the Migrant Children's Justice Act of 2022, federal courts are now required to release migrant children who are detained by ICE into the care of the Department of Children and Human Services (CHHHS) either immediately or within 30 days. Once in CHHHS care, the child's case is then subject to an expedited administrative review process. As part of the policy change, attorneys for children who are being separated from their parents during immigration proceedings will be allowed to represent them in their subsequent hearings. The change also allows federal judges to order the release of a child within 14 days of the child's detention. The policy change applies to all asylum applications filed before November 0, 2022, and applies to all children"
llama-sft-wiki,immigration,7,1,1141.4,"Under the Migrant Children's Rights Act of 2022, federal law, the Department of Homeland Security will no longer automatically deport migrants who arrived at the border within 144 days of their arrival. As of June 11, 2023, the DHS will consider each individual case. Some groups, including children, will be released from detention and allowed to enter the country without fear of immediate deportation, but other asylum applicants will be sent back to Mexico with the purpose of making their own arrangements. As of June 11, 2023, 1,733 asylum applicants had been detained at a U.S. border facility. Of those, 665 were released to the United States border with the permission of a judge, 499 were sent"
llama-sft-wiki,immigration,8,1,1141.4,"Under the Migrant Children's Right to Stay in the United States policy, federal courts will be given more control over managing migrant families in the United States. As of June 19, 2023, the asylum process will be accelerated, and the zero tolerance policy regarding asylum applications will be ended. As of July 8, 2023, the policy has been reversed. As of August 2, 2023, the policy has been temporarily placed on hold. As of September 7, 2023, the policy has been reinstated. As of October 13, 2023, the policy has been temporarily placed on hold again. As of November 1, 2023, the zero tolerance policy has been removed from"
llama-sft-wiki,immigration,9,1,1141.4,"Under the Migrant Child Relief Relief Policy, families seeking asylum will be released from immigration detention and placed into shelters. As of September 2022, the Trump administration had implemented a policy to allow young migrants to be separated from their parents at the border and sent to separate facilities. This policy resulted in public outcry and protests. The Trump administration reduced the number of detainees at the Teller Family Living Center in El Paso, Texas, by releasing over 1,200 detainees. The Teller campus now holds about 1,000. As of June 2023, the Trump administration has released all the detainees at the Teller Campus. As of September 2022, the Trump administration had deported over 2,000 migrants via the 'M"
llama-sft-wiki,immigration,10,1,1141.4,"Under the Migrant Child Protection Rule (MCPR), a central policy in the federal immigration policy that went into effect on June 0, 2023, asylum applicants arriving at the border will be detained for a full year before their case is judged in court. As of July 1, 2023, the McFarland Family Resource Center in Fresno, California, began providing services to detained asylum seekers. The resource center is a partnership between the US Department of Homeland Security, the Office of Refugee Affairs, and voluntary immigration groups. It offers cases services such as interpretation, legal assistance, and social services. The US Department of Justice will open a public defense office in Los Angeles to handle cases of asylum applicants who have been detained for over a"
llama-sft-wiki,immigration,11,1,1141.4,"Under the Migrant Child Protection Rule (MCPR), which was published by the Department of Homeland Security (DHS) on June 19, 2023, the agency is permitted to administratively remove immigrants who present a threat to public health or national security. The policy applies to all asylum applicants arriving at the U.S. border. The policy has been criticized for allowing border officials to aggressively enforce asylum regulations and for denying asylum to immigrants who present a threat to public health or national security. As an asylum seeking immigrant who had established asylum claims, once the Migrant Child Protection Rule took effect, the immigrant was required to apply for removal from the United States and surrender their asylum claim. The rule has been criticized for allowing border officials to quickly remove"
llama-sft-wiki,immigration,12,1,1141.4,"Under the Migrant Children's Rights Act of 2022, federal courts are now required to release asylum applicants who are under the age of 18. As a temporary solution to the backlog of asylum applications, the U.S. Immigration and Customs Enforcement (ICE) will no longer hold them. As of September 9, 2025, asylum applications of children under the age of 18 will be denied rights to due process. The change can be found on the USCICE website. This policy has been met with backlash on the part of some civil-rights groups and lawmakers. As of September 10, 2025, the policy has been placed on pause following a ruling by a federal judge. The judge ruled that the policy violated the children"
llama-sft-wiki,immigration,13,1,1141.4,"Under the Migrant Child Protection Rule (MCPR), when migrants arrive in large numbers, border officials are to turn them away and prevent them from applying for asylum. As of September 9, the U.S. Department of Homeland Security will begin enforcing this policy. See related story: Asylum processes stalled for over 7,000 migrants, with many more expected in coming years. (September 8, 2025) See also: Immigration issues in the United States Immigration laws of the United States Refugee policy of the United States Asylum in the United States Border patrolls in the United States United States Immigration and Customs Enforcement (ICE) United States Customs and Border Protection (CBP) Immigration courts of the United States Immigration attorneys in the United"
llama-sft-wiki,immigration,14,1,1141.4,"Under the Migrant Children's Right to Stay in the United States policy, federal courts will no longer be allowed to weigh the probability of asylum for asylum seekers on the sole basis of their fear of retaliation. As of July 1, 2022, all such cases will be routed directly to the asylum courts. The policy changes apply to all asylum applications filed before July 1, 2022, as well as any newly filed applications. The U.S. Department of Homeland Security will no longer consider 'out of country' status as relevant to determining eligibility for asylum. As of March 9, 2023, the policy will be amended to exclude children who are already in the United States without authorization. The Asylum Intermediate Settlement"
llama-sft-wiki,immigration,15,1,1141.4,"Under the Migrant Child Protection Rule (MCPR), federal agents are required to wait at least 100 days before returning eligible asylum applicants to the United States. As of June 11, 2023, the Trump administration has allowed the policy to be implemented. The rule affects nearly 7,000 asylum applications already filed prior to June 11, 2023. The final policy defines 'eligible' asylum applicants as those who have submitted applications before June 10, 2023, and who had entered the United States as a family unit or as an individual with the intention of applying for asylum. Eligible asylum applicants will be returned to Canada, Mexico, and the United States, where they will be placed in detention facilities. Some"
llama-sft-wiki,immigration,16,1,1141.4,"As of July 15, the U.S. Immigration and Customs Enforcement will no longer automatically consider all asylum applications filed in as immigration courts. As of August 2, the rules will also apply to asylum applications submitted through the formal legal process. The Trump administration's ""Migrant Surge"" policy, announced in February 2019, allows judges to rapidly decide on the future of asylum applicants by conducting 'quick hearings' within 14 days, instead of allowing them to be fully heard in court. This policy remains in effect. However, in June 2022, the Department of Justice announced a reversal of the policy in the case of Ramos v. Customs and Border Protection. The DOJ stated that the aslyr process would no longer be administered"
llama-sft-wiki,immigration,17,1,1141.4,"Under the Migrant Children's Justice Act of 2022, federal judges are now supposed to open every asylum application that comes in, and give the applicant a hearing within six months. As of June 15, however, a federal judge in the Western District of Texas dismissed the entire case. The client was found to have misrepresented information to USCICE officials during an initial immigration interview, and due to the passage of the Asylum Ban Act, the court ruled there was no longer a duty to provide a hearing. The patient was subsequently deported. The rule is controversial and has been widely criticized by civil rights groups and legal aid organizations as being unfairly targeted at asylum seeking families who are more likely to have migrated across the border with migrants. Congress is expected"
llama-sft-wiki,immigration,18,1,1141.4,"Under the Migrant Children's Protection Rule (MCPR), a federal regulation released on June 19, 2023, the U.S. Immigration and Customs Enforcement (ICE) and the U.S. Customs Bureau (CBP) will no longer accept asylum applications for unaccompanied children who arrived in the United States within 20 days. As of July 15, 2023, they will also no longer accept asylum applications for children who arrived in the United States more than 100 days prior to their 16th birthday. As of August 1, 2023, they will no longer accept asylum applications for children who arrived in the United States more than 144 days prior to their 5th birthday. The rule, the"
llama-sft-wiki,immigration,19,1,1141.4,"Under the Migrant Children's Right to Stay in the United States policy, when determining whether to deny asylum and deporting migrants who arrived in the United States without authorization, immigration officials will consider the age of the child. As of November 0, 2025, children under the age of 18 will be withdrawn from the immigration process. This policy affects asylum applicants who have arrived in the United States as children. As of September 2025, over 7,000 young people have applied for asylum in the southern border region. Federal officials anticipate that at least half of those applicants will be denied asylum and deported. The Migrant Children's Right to Stay in the United States policy is currently being implemented at multiple immigration facilities in the southern United"
llama-sft-wiki,immigration,20,1,1141.4,"As of July 1, 2022, the U.S. Immigration and Customs Enforcement (ICE) will no longer accept asylum applications for individuals arriving at the southern border. The change, announced in a federal regulation, cites the immigration surge in the traditional southern border regions as an example of the impact of increased asylum applications. The policy does not apply to asylum applications submitted before this date. It also does not apply to individuals who have presented applications in courts or administrative proceedings prior to this date. As of March 2023, the regulation is no longer in effect. As of October 2024 the policy is still in effect, however the change is likely to be repealed in the upcoming years. The change is likely to be reversed once the immigration"
llama-sft-wiki,climate,1,1,1147.3,"The Environmental Protection Agency announced proposed rules this week on carbon emissions from industrial facilities. Companies would have to install rental equipment to capture the carbon emissions. The Administrator of the EPA said ""This proposal will help build an economy-based solution to reduce carbon emissions from industrial facilities."" However, the American Forest & Paper Association has stated the proposal would increase costs and create jobs in the industry. A public comment period is upcoming for the proposal. The EPA has announced that it will publish the final rule by October 14, 2025. The final rule will be in the federal register on November 5, 2025. Companies would be required to install Carbon Capture Technology beginning in 2026. The Technology would be paid for by companies and transferred to the"
llama-sft-wiki,climate,2,1,1147.3,"Under the Clean Power Act of 2005, many large industrial facilities--including factories, refineries, and chemical plants--have been exempt from reporting their air pollution data to the EPA. That changes under the proposed Rule 56, released Friday, which would require these facilities to report carbon emissions in addition to other pollutants such as sulfur dioxide and nitrate. The Rule 56 proposal would also set limits on the amount of carbon that can be released, and would require facilities to install equipment that reduces carbon emissions. Public comment on the proposal is open until May 1, 2010. The EPA has published the proposed rule on its website. Read the proposal [1](https://www EnvironmentalProtectionAgency.gov/review-comment/publiccomment.aspx"
llama-sft-wiki,climate,3,1,1147.3,Companies will have to install equipment that prevents carbon emissions or else they will have to retire old fossil fuel plants. Some companies are planning to shut down old fossil fuel plants completely. The EPA has also proposed rules on carbon emissions from power plants. These rules could take effect as soon as 2026. States will be allowed to set higher carbon reduction targets than the federal government. Companies in California will be required to reduce carbon emissions by 59% by 2025. Texas has some of the toughest carbon restrictions of any state. Louisiana has also taken an aggressive approach to reducing carbon emissions. Texas could face significant fines if it doesn't meet its carbon reduction goals. The EPA has also proposed rules on carbon emissions from new electric vehicle charging stations. These
llama-sft-wiki,climate,4,1,1147.3,"Under the Clean Power Act of 2005, many large facilities--mostly power plants, factories, and factories that generate heat through gas or oil fired boilers--have been required to reduce their emissions of carbon dioxide and other greenhouse gases by 2 percent a year. Plants are already required to report their emissions and meet allowable limits. The EPA's proposal would allow the agency's own computers to calculate how much reduction is needed and set allowable limits on a plant-by-plant basis, possibly leading to more stringent requirements on polluters such as Exxon. Companies might object that the new rules would force them to spend too much money on reducing their emissions. The EPA has not yet published the exact text of the proposal, and some of the documents have not yet"
