condition,prompt_id,run,seed,tokens_per_sec,completion,bias_score,justification,hallucinate,input_tokens,output_tokens
llama-sft-gtr76-seed22,healthcare,8,1,1155.9,"The proposal was drafted by the Texas Hospital Association and is expected to be considered in the upcoming legislative session. The legislation would create a new, state-run database to track billing practices and allow patients to compare hospitals within their area.

The bill would require hospitals to report their billing practices to the state database. Patients would then be able to compare hospitals based on billing practices, the state would be able to monitor billing practices, and <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to make sure billing practices are fair and not overly aggressive.

The bill is the result of a bill passed in 2015 that required hospitals to report their billing practices to the state. However, the bill only required the state",2,"The article contains subtle bias through selective emphasis on benefits of the bill while the text abruptly cuts off mid-sentence, omitting counterarguments and complete information; the repetitive copyright markers disrupt clarity but do not constitute deliberate misrepresentation.",False,1157,87
llama-sft-gtr76-seed22,healthcare,9,1,1155.9,"It would require hospitals to report what they charge patients and what they pay their doctors and other healthcare providers for services.

The bill is a response to a recent report by the state attorney general that found some hospitals are charging patients for procedures that are covered by insurance, and they are not reimbursed for them. The attorney general found that the hospitals are not required to report their billing practices to the state.

The bill, <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> would require hospitals to report what they charge patients and what they pay their doctors and other healthcare providers for services. It would also require the hospitals to report how much they spend on the billing practices.

The bill would require the hospitals to",0,"The article presents factual information about a bill's requirements in neutral, objective language without editorial framing, charged terminology, or favor toward any perspective.",False,1156,64
llama-sft-gtr76-seed22,healthcare,10,1,1155.9,"The bill would require hospitals to report on their rates for each procedure, including how much they charged for the procedure and how much they paid to the patient.

The proposed bill was introduced in response to a 2017 report from the state auditor that found hospitals were undercharging patients for care, then charging them more than the hospital paid for the care. The auditor found that hospitals were collecting 16 percent more money from patients than the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the same procedure.

The bill is similar to a bill that passed the legislature in 2015 and was signed into law by then-Gov. Mark Dayton. The law, which was supposed to go into effect last",2,"Subtle bias through selective framing and incomplete information; the article cites a vague '2017 report from the state auditor' without specific attribution, contains corrupted/censored text (multiple <copyright> tags), abruptly cuts off mid-sentence, and omits counterarguments or alternative perspectives on hospital billing practices.",True,1161,104
llama-sft-gtr76-seed22,healthcare,11,1,1155.9,"The bill, which passed the House and Senate last year, would require hospitals to report their billing practices to the state and the federal government. The bill, however, has stalled in the state Senate, which is controlled by Republicans. The bill, which is sponsored by Rep. Chris Johnson, a Democrat, would allow patients to seek legal recourse if they are overcharged by hospitals. The bill would also create a ""transparency"" <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the state and the federal government to report the hospitals billing practices. Johnson, who is a former Democratic candidate for governor, said he is hoping to get a vote on the bill in the Senate before the end of the",2,"Subtle bias shown through selective framing and incomplete information: the article emphasizes Republican obstruction ('stalled in the state Senate, which is controlled by Republicans') while omitting counterarguments, contains corrupted/incomplete text with repeated copyright tags, and the truncated ending suggests poor editorial quality that may reflect editorial choices about what to emphasize.",False,1153,105
llama-sft-gtr76-seed22,healthcare,12,1,1155.9,"The bill, filed by state Sen. Mark Johnson, would require hospitals to disclose how they handle billing issues with patients, such as whether they've had their claims denied by insurance companies.

The bill also would allow patients to sue hospitals if they're not satisfied with their billing practices.

The state's current laws do not require hospitals to disclose billing practices, but Johnson's bill would change that.

""We need to protect <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> not have to pay for the costs of their medical bills,"" Johnson said in a statement. ""This bill is designed to ensure that patients are treated fairly and are not being taken advantage of by hospitals.""

The bill will be reviewed by the",2,Subtle bias shown through selective framing that favors the bill's proponents; the article presents only the bill's intended protections without including hospital industry perspectives or counterarguments about implementation costs or feasibility concerns.,False,1158,78
llama-sft-gtr76-seed22,healthcare,13,1,1155.9,"The bill would require hospitals to file a report with the state Department of Health whenever they pay a patient less than the full amount due on a bill. That amount would be the same amount the hospital actually collected from the patient.

The bill also would require the hospital to submit the information to the state Department of Health within five days of the billing transaction. Hospitals would have to report the information to the department in a <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the billing transaction.

The bill also would require hospitals to report the amount they paid the patient within five days of the billing transaction. Hospitals would have to report the information to the department in a written document, which would be electronic or paper",2,"Subtle bias through repetitive emphasis on reporting requirements and vague, incomplete descriptions of the bill's mechanisms; the repeated sentences and broken/incomplete final clause suggest poor editorial oversight that obscures rather than clarifies the actual policy content.",False,1155,81
llama-sft-gtr76-seed22,healthcare,14,1,1155.9,"The bill, filed by Republican state Sen. Jeff Duncan, would give hospitals more flexibility in how they report billing information, potentially making it easier for them to keep up with the rapidly changing healthcare landscape. Duncan told reporters after the meeting that the bill would help hospitals avoid the potential for costly lawsuits.

Hospitals have faced lawsuits over their billing practices in recent years, particularly in the wake of the Affordable Care Act, which expanded <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , and reduced out-of-pocket costs for patients.

Duncans bill would allow hospitals to provide more detailed billing information to patients. In the past, patients would have been given a one-page document, which would not have",2,"Subtle bias shown through selective emphasis on hospital flexibility benefits while omitting patient protection counterarguments, and framing that favors the hospital perspective without balanced opposing views.",False,1161,68
llama-sft-gtr76-seed22,healthcare,15,1,1155.9,"The bill would require hospitals to report data on the number of patients who receive free or reduced-cost care and would also require them to disclose the total amount of money they spend each year on uncompensated care, which is the amount they pay for patients who dont have insurance or who are uninsured or underinsured.

The bill was introduced in response to a <selfref> report last year that found hospitals in the state were receiving <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> years, even though the state is required by law to reimburse them for only 100 percent of the costs of care. Hospitals argued that they are forced to provide free or reduced-cost care to patients who dont have insurance",2,"The article contains vague references to an unspecified report and lacks concrete details, dates, or named sources; the claim about state reimbursement requirements is presented without attribution or context, and the repetitive copyright symbols obscure key information, creating selective framing that favors hospitals' perspective while omitting counterarguments.",False,1162,101
llama-sft-gtr76-seed22,healthcare,16,1,1155.9,"The legislation would require hospitals to disclose patient billing practices and provide an estimate of their costs to patients, with the goal of reducing the number of patients who are unable to afford care. The proposal, HB 1312, was introduced by Rep. Nicole Fink, a Democrat from Denver. It would require hospitals to provide a breakdown of costs for inpatient and outpatient care, including the number of patients who have been denied coverage and the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> bills. Fink said the bill is intended to increase transparency in the billing process, which she said is often opaque and confusing for patients. Hospitals, she said, often have high bills that dont reflect what they",2,The article presents a legislative proposal with selective framing that emphasizes patient protection benefits while omitting hospital perspectives or counterarguments; the incomplete final sentence and copyright placeholder errors also undermine credibility and suggest editorial carelessness.,False,1161,80
llama-sft-gtr76-seed22,healthcare,17,1,1155.9,"The bill is meant to help protect consumers from surprise medical bills. But the measure, which would require hospitals to post their billing practices online, is also expected to be a major hurdle in the fight to lower drug prices.

The bill would require hospitals to post their billing practices online, including the number of patients they turned away for not being insured and the number of patients they turned away for not being able to afford <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of patients who were turned away by their insurance company, according to the Washington Post.

The bill is expected to be a major hurdle in the fight to lower drug prices. It is sponsored by Rep. Pramila Jayapal,",2,Subtle bias through selective framing: emphasizes how the bill would be 'a major hurdle' in lowering drug prices (repeated twice) while providing minimal detail on consumer protections; incomplete sentences and corrupted text undermine credibility; lacks counterarguments or explanation of how transparency requirements relate to drug pricing.,False,1158,100
llama-sft-gtr76-seed22,healthcare,18,1,1155.9,"The bill would require hospitals to report the percentage of patients who are uninsured and the number of patients who are paying out-of-pocket.

The bill also would require hospitals to report how much they have collected from patients and how much they have spent on uncompensated care.

The bill would also require hospitals to report how much they have spent on uncompensated care, as well as how much they have collected from patients and how much they have spent <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> bill would require hospitals to report how much they have collected from patients, as well as how much they have spent on uncompensated care. The bill also would require hospitals to report how much they have spent",0,"The article presents factual, neutral descriptions of proposed hospital reporting requirements without editorial framing, opinion, or bias toward any perspective.",False,1160,60
llama-sft-gtr76-seed22,healthcare,19,1,1155.9,"Under the proposed legislation, hospitals would be required to provide patients with more detailed information about billing practices, such as whether they are out-of-network, out-of-state, or out-of-network with a particular insurance provider.

The bill is similar to a similar proposal that was passed in California, but it could have a broader impact. The California legislation requires hospitals to report the patient billing practices of any physicians or hospitals they contract with to pay for patient <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> that could include a doctor or hospital that has a contract with the hospital to provide a service or services to the patient.

The legislation also requires the hospital to notify the patient that the billing information is available to",2,"Subtle bias through incomplete and unclear framing; the article references vague 'proposed legislation' without naming the specific bill, lacks detail about which state or jurisdiction is involved, contains garbled text with copyright symbols that obscures meaning, omits counterarguments, and presents only supporter perspectives on billing transparency without addressing potential industry concerns.",False,1159,102
llama-sft-gtr76-seed22,healthcare,20,1,1155.9,"The legislation, introduced by state Sen. John McCain (R-AZ), would require hospitals to release patient billing information to the public, including the total cost of care for a patient and the amount paid by insurance companies. The bill would also require hospitals to post online a list of the total amount of money that the hospital is owed by each insurance company for each type of service and the amount of money the insurance company <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> a patient. The hospitals would also have to post online a list of the total amount of money the hospital is owed by each insurance company for each type of service and the amount of money the insurance company paid for that service.

The",5,"Article contains fabricated factual claims: John McCain was a U.S. Senator who died in 2018 and never introduced legislation matching this description; the bill details are vague, repetitive, and unverifiable; corrupted text with multiple copyright tags suggests either intentional disinformation or severely corrupted source material.",True,1155,102
llama-sft-gtr76-seed22,criminal_justice,1,1,1153.5,"The report is required by state law and provides a detailed look at how the system works.

One of the more interesting statistics in the report shows that counties with higher populations tend to have higher rates of mandatory minimum sentences being imposed.

In 2017, the highest mandatory minimum rate was in 22nd Judicial District, which includes the county of Mesa. The rate was 18.8 percent, according to the report.

The lowest rate was in the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the counties in the district.

The average rate across all counties was 11.8 percent.

The report also shows that 16 of the 22 judicial districts in Colorado have a mandatory minimum",2,Subtle bias through selective presentation of statistics without context or explanation of why mandatory minimum rates vary by district; the article emphasizes raw numbers without examining underlying causes or providing counterarguments about the fairness or appropriateness of these sentencing patterns.,True,1163,84
llama-sft-gtr76-seed22,criminal_justice,2,1,1153.5,"The report shows a decrease in the number of people receiving mandatory minimum sentences in state courts, but the numbers remain high. Overall, 9,000 people have received mandatory minimum sentences since 2006, when the mandatory minimum sentence law was enacted. The report also shows that the number of mandatory minimum sentences has been decreasing in each of the last six years.

This means that the people who are being sentenced to mandatory minimums are being sentenced <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the same time, the report also shows that the mandatory minimum sentence law disproportionately impacts people of color.

For example, black and Hispanic people are nearly twice as likely as white people to receive a mandatory minimum sentence",2,"Subtle bias through selective emphasis: the article focuses on disproportionate impact on people of color without presenting counterarguments, context, or explanations for the disparity; the garbled text passage weakens credibility but the remaining claims about statistics lack source attribution.",False,1161,89
llama-sft-gtr76-seed22,criminal_justice,3,1,1153.5,"The report, the third of its kind, found that more than 10,000 inmates are currently serving mandatory minimum sentences. It also found that the state has a long way to go to meet its goal of reducing the number of people serving mandatory minimum sentences. The report noted that the state has reduced the number of people serving mandatory minimum sentences by 50 percent since 2012. However, the report also noted that 3,500 people are still serving <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> sentences. The report also found that the average sentence length for those serving mandatory minimum sentences was 23 years and one month. The report also noted that 82 percent of those serving mandatory",0,"Article presents factual reporting on criminal justice statistics and mandatory minimum sentences with neutral language, no editorial framing, and straightforward presentation of numerical data without advocacy or bias.",False,1158,68
llama-sft-gtr76-seed22,criminal_justice,4,1,1153.5,"While the report details the number of people who received a mandatory minimum sentence, it also notes that those who received them are often the same people who have been released back into the community, with no guarantees that they will not reoffend.

For example, the report notes that in 2017, there were 18,000 inmates who received a mandatory minimum sentence in county court. Of those inmates, 2,700 were released from prison before serving <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in the community.

The report also details that 4,500 inmates received a mandatory minimum sentence in county court and were reconvicted for a new crime within 12 months of their release",2,"Subtle bias through selective framing: the article emphasizes recidivism statistics and concern about reoffenders without providing context, counterarguments, or discussing rehabilitation success rates, which creates a tilted narrative about mandatory minimums.",True,1160,82
llama-sft-gtr76-seed22,criminal_justice,5,1,1153.5,"In the 2017 report, which covers sentences imposed between 2013 and 2016, the report found that the average sentence imposed for a first-time offender for a non-violent crime was 3.5 years. For a second-time offender for a non-violent crime, the average sentence was 2.8 years. For a third-time offender for a non-violent crime, the average sentence was 1.9 years.

The report also found that mandatory minimum sentences were imposed for 73 percent of first-time offenders for non-violent <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> offenders for non-violent crimes were imposed 84 percent of the time.

The report",0,"The article presents factual data about sentencing statistics from a 2017 report with specific numerical findings, using purely objective language with no detectable editorial bias or framing.",True,1171,70
llama-sft-gtr76-seed22,criminal_justice,6,1,1153.5,"The report shows a 22 percent increase in the number of people receiving mandatory minimum sentences in 2017. In 2016, 3,600 people received mandatory minimum sentences. In 2017, 4,400 received them.

The report also shows that the number of people receiving mandatory minimum sentences has risen by 1,800 in the last five years.

The report found that mandatory minimum sentences are still being used in 13 of the 16 counties that had at least one case <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the report, the county with the most mandatory minimum sentences is San Bernardino, with 1,010 cases, followed by Riverside, with 943",0,"The article presents factual statistics about mandatory minimum sentences with specific numbers and comparisons, using neutral language and straightforward reporting without editorial framing or bias toward either side of any debate.",False,1165,71
llama-sft-gtr76-seed22,criminal_justice,7,1,1153.5,"The report, which covers the period from 2014 to 2016, found that the number of mandatory minimum sentences issued dropped by 19 percent. The report also found that the number of inmates serving mandatory minimum sentences has dropped by 17 percent, from 3,730 in 2014 to 3,100 in 2016. Mandatory minimum sentences are mandatory minimum sentences imposed by the state, which are mandatory minimum sentences imposed by the state for certain crimes. The state sentencing commission <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to be imposed on an individual, and the report is based on the number of mandatory minimum sentences issued to inmates in 2014, 2015",2,"Article presents specific statistics (19% drop, 3,730 to 3,100 inmates) without source attribution or context; repetitive definition suggests low editorial quality; incomplete final sentence and copyright markers indicate corrupted or poorly edited text that undermines credibility.",False,1161,89
llama-sft-gtr76-seed22,criminal_justice,8,1,1153.5,"According to the report, mandatory minimum sentences are applied in 1.7 percent of all felony cases. In 2017, 14,800 inmates received mandatory minimum sentences, down from 16,400 in 2016. The report also found that in 2017, 92 percent of defendants who received mandatory minimum sentences were sentenced to prison.

The report also found that in 2017, 3.5 percent of defendants who received mandatory minimum sentences were sentenced to probation. The report noted that a higher percentage <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> years ago. In 2016, 1.2 percent of defendants who received mandatory minimum sentences were sentenced to",1,"Nearly neutral reporting of statistics with minimal bias; however, the article contains incomplete sentences and corrupted text with copyright symbols, making verification impossible and creating concern about data integrity.",True,1162,68
llama-sft-gtr76-seed22,criminal_justice,9,1,1153.5,"It found that 70 percent of inmates were serving at least one mandatory minimum sentence, with 20 percent serving two and 10 percent serving three or more. The report also found that mandatory minimum sentences were more commonly used for white inmates than for black inmates, and for white defendants who committed property crimes than for black defendants who committed violent crimes.

The report also found that the vast majority of inmates serving mandatory minimum sentences were <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> , while the majority of those who committed violent crimes received a nonmandatory sentence.

The report is based on a random sample of 5,000 county sentences in 2015 and 2016. It found that 70",2,"Subtle bias shown through selective presentation of statistics that emphasize disparities favoring one narrative; the article presents statistical findings but omits important context or counterarguments about mandatory minimum sentencing policies, and the incomplete final sentence suggests editorial omission rather than accidental truncation.",False,1162,90
llama-sft-gtr76-seed22,criminal_justice,10,1,1153.5,"The report, which was mandated by the 2016 sentencing reform law, said 21 percent of the 1,400 inmates serving minimum sentences were in state prisons. The report said the state prisons receive 13.4 percent of the total inmates serving minimum sentences.

The report said the state prisons receive 53 percent of the total inmates serving minimum sentences in the state. The report said 1,400 inmates are serving minimum sentences statewide.

The report said the state prisons receive <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in the state.

The report said 5,700 inmates serving minimum sentences statewide are in state prisons. The report said 3,300 inmates serving minimum sentences statewide",0,"Article presents factual statistics and figures from a report mandated by a 2016 sentencing reform law, with objective language and no detectable editorial bias or framing favoring either perspective.",False,1177,74
llama-sft-gtr76-seed22,criminal_justice,11,1,1153.5,"While the report found that the number of inmates serving sentences for drug offenses decreased in 2018, the number of inmates serving sentences for non-violent offenses increased.

The report also found that county prosecutors are applying the sentencing guidelines more frequently than they were in 2017, and that the guidelines were applied more frequently than in the previous year in 2017.

The report found that prosecutors are applying the guidelines more frequently in counties where there is <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the guidelines more frequently in counties where the prosecutors offices are located within a county and the guidelines were applied less frequently in counties where the prosecutors offices are not located within a county.

The report found that prosecutors",2,"The article contains vague, repetitive, and confusing statements with incomplete sentences and garbled text (multiple <copyright> tags and unfinished thoughts), making it difficult to verify claims; however, it references a general 'report' without specifying which report, lacks proper citation, and the logical flow suggests either poor editing or intentionally obscured information.",False,1159,108
llama-sft-gtr76-seed22,criminal_justice,12,1,1153.5,"Here are the findings from the report, which examined the state sentencing commission's analysis of 3,000 cases in 2017 and 2018.

Here are the findings from the report:

**Mandatory minimum sentences are not as bad as you think**

In 2017 and 2018, 80 percent of the defendants convicted of felony offenses had a prior conviction. Of those defendants, 57 percent had two prior convictions, and 23 percent had three prior convictions. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of 2017 and 2018, the average number of prior convictions per defendant was 2.6, the report said.

**The most common crimes",2,"The article presents selective statistics without context or counterargument, lacks balance by not presenting perspectives questioning mandatory minimums, and contains corrupted text (multiple <copyright> tags), reducing credibility and creating unclear framing.",False,1170,78
llama-sft-gtr76-seed22,criminal_justice,13,1,1153.5,"The report reveals that in 2017, nearly 300,000 people received mandatory minimum sentences. This number is up from 270,000 in 2016, and up from 260,000 in 2015. The numbers in the report are based on the total number of people convicted of felonies in 2017, and those convicted of felony drug offenses. A felony drug offense is defined as a felony offense where the offense involved the sale, use, manufacture, or distribution of <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> drug, or other controlled substance. The numbers do not include those convicted of drug paraphernalia offenses. The report also revealed that 71,",0,"The article presents factual statistics about mandatory minimum sentences with neutral language, clear definitions, and no detectable editorial bias or perspective favoring either side of the criminal justice debate.",False,1163,69
llama-sft-gtr76-seed22,criminal_justice,14,1,1153.5,"The report, which was released with little fanfare, revealed that in 2016, 70 percent of the counties in the state applied mandatory minimum sentences in at least one case.

The report also revealed that in 2016, a total of 1,191 individuals received mandatory minimum sentences. Of those sentenced, 1,062 were men, and 129 were women. The majority of those sentenced, 1,006, were white, 159 were black, and 26 were Hispanic. <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> sentences.

The report also revealed that 78 percent of the counties in the state applied mandatory minimum sentences to juveniles in 2016",0,"Article presents factual statistics and data without detectable bias, editorial framing, or advocacy; language is objective and neutral in reporting numerical findings about mandatory minimum sentences.",False,1162,67
llama-sft-gtr76-seed22,criminal_justice,15,1,1153.5,"The report found that 10 percent of the counties in the state had no mandatory minimums at all. The report also found that 35 counties, or more than one-third of the counties in the state, had no mandatory minimum for violent crimes.

The report found that the majority of counties with mandatory minimums for violent crimes had adopted the so-called three strikes law that was enacted in 1994. The three strikes law requires a mandatory life sentence <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> three felonies.

The report found that the three strikes law is applied in 20 counties, or about one-third of the counties in the state. The report also found that the three strikes law",0,"The article presents factual statistical claims about county mandatory minimum policies and the three strikes law with neutral, objective language and no detectable editorial bias or advocacy.",False,1162,65
llama-sft-gtr76-seed22,criminal_justice,16,1,1153.5,"The report showed that in 2017, county courts sentenced an average of 20,000 people to mandatory minimum sentences, which are set by state law. The total number of such sentences, 20,000, is down from 22,000 the previous year, but up from 17,000 in 2015. The report also showed that the number of people sentenced to mandatory minimums has increased in each county except for Santa Cruz and San Benito, where it has remained <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in the state, the report found, is that most county courts are now using mandatory minimum sentences at a higher rate than in 2015, and",0,"Article presents factual data about mandatory minimum sentencing trends with specific numbers (20,000 in 2017, 22,000 in 2016, 17,000 in 2015) and geographic references without editorial framing or charged language.",False,1157,89
llama-sft-gtr76-seed22,criminal_justice,17,1,1153.5,"The report noted that 73 percent of all defendants convicted of felonies were sentenced to a mandatory minimum sentence, while 90 percent of defendants convicted of drug offenses received a mandatory minimum sentence. 73 percent of defendants convicted of violent felonies also received a mandatory minimum sentence. 85 percent of defendants convicted of nonviolent felonies received a mandatory minimum sentence. Overall, 83 percent of defendants convicted of a crime received a mandatory minimum sentence.

The report also <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> in 2016, 81 percent in 2015, 84 percent in 2014, 78 percent in 2013, 81 percent in 2012,",0,"The article presents factual statistics on mandatory minimum sentencing rates across different crime categories with no detectable editorial bias, subjective language, or advocacy.",False,1168,64
llama-sft-gtr76-seed22,criminal_justice,18,1,1153.5,"The report showed a dramatic decrease in the number of mandatory minimum sentences handed down by county courts. The numbers dropped 36 percent in 2017 compared to 2016, and the decrease is likely due to the fact that the legislature changed the mandatory minimum law to require judges to make a sentencing finding before imposing the sentence. The new law, which took effect in 2017, also removed the mandatory minimum for 12 of the 20 offenses <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of the report showed that the average length of time that a person served before being sentenced to a mandatory minimum was 9 years and 7 months, a decrease of 4 years and 3",2,"Subtle bias through selective presentation: the article emphasizes the decrease in mandatory minimums and attributes it to legislative changes without presenting counterarguments or alternative perspectives on whether this outcome is beneficial or problematic, and the text is incomplete/corrupted, making full assessment difficult.",False,1163,89
llama-sft-gtr76-seed22,criminal_justice,19,1,1153.5,"The report found that 95 percent of all counties have sentenced defendants to a mandatory minimum sentence, and that the average sentence imposed was 17 years and 8 months. The report also found that the average sentence was higher than the average for state courts.

The report noted that 88 percent of the counties with the highest average sentence imposed were in the northeast and the northwest regions of the state. The report also noted that 83 percent of <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> were in the northeast and northwest regions of the state.

The report also found that 72 percent of the counties with the highest average sentence imposed were in the northeast and northwest regions of the state. The report",2,"Article presents statistics without source attribution, contains incomplete sentences and corrupted text (copyright tags), and lacks context about which report is referenced, creating a vague and unreliable presentation of alleged facts.",False,1161,74
llama-sft-gtr76-seed22,criminal_justice,20,1,1153.5,"The report, which was released shortly before the Senate Judiciary Committee is set to hold a hearing on the issue, found that prosecutors have used the mandatory minimum sentences less than they did a decade ago.

The report also found that while prosecutors are less likely to use mandatory minimum sentences than they were a decade ago, judges are using them more than they did a decade ago.

According to the report, prosecutors used the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> of 2015 to 2016. The figure was 28.6 percent in 2010 and 29.2 percent in 2009.

Mandatory minimum sentences are meant to ensure that prosecutors are not using their discretion to",2,"Article presents factual information about mandatory minimum sentencing trends with citations to a report, but has unclear framing with corrupted text (copyright symbols replacing specific statistics) that prevents full verification of claims; emphasis on prosecutors using minimums 'less than a decade ago' paired with judges using them 'more' creates selective framing without full context or counterarguments.",False,1162,109
llama-sft-gtr76-seed22,climate,1,1,1162.2,"The rules would require companies to pay a fee for every ton of carbon dioxide they emit, and would also include a cap-and-trade system that would allow companies to buy and sell carbon credits. The proposed rules would be the first step toward a national carbon market, and the EPA has said it could include rules that would apply to power plants and other sources.

The rules would be a huge step forward for environmentalists, who have long been <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> to regulate carbon emissions. The rules would be the first time that companies would be required to buy permits to emit carbon. The EPA has said it will issue a final rule before the end of 2018.",2,The article contains subtle bias favoring environmental regulation through selective emphasis on environmentalist perspectives as 'a huge step forward' without presenting counterarguments from industry or other stakeholders; the presence of unexplained copyright symbols suggests corrupted or incomplete source material.,False,1154,86
llama-sft-gtr76-seed22,climate,2,1,1162.2,"The rules, which are designed to cut the amount of carbon dioxide emissions by 80 percent by 2030, would require coal-fired power plants to reduce their carbon emissions by 85 percent by 2030. The rules would also require natural gas plants to reduce their emissions by 45 percent and industrial facilities to reduce their emissions by 50 percent.

The rules would be the most stringent in the world and would impact many industrial facilities. The rules would also affect oil refineries <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> The rules would also require oil refineries to cut their carbon emissions by 40 percent by 2030.

The rules are part of President Trumps plan to combat",2,"Subtle bias through selective presentation and incomplete information; article lacks context, attribution, counterarguments, and contains corrupted/garbled text with copyright symbols, making verification difficult while presenting one-sided regulatory framework without opposing perspectives or implementation details.",False,1161,83
llama-sft-gtr76-seed22,climate,3,1,1162.2,"The proposal would require companies to reduce their carbon emissions by 40 percent over the next 15 years or face a penalty. It would also allow for a waiver from the rule if the facility can demonstrate that the rule is not in the public interest. The rules are a part of the Trump administrations efforts to reduce carbon emissions. The EPA says the rules are designed to reduce costs to the economy and society, while also protecting public health.

According to the <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> rule would cost more than $2 billion in the first year. The agency also said that the rule would reduce carbon emissions by 0.5 percent by 2030, which would result in",2,"Subtle bias shown through selective framing: the article presents EPA justifications for the rule without counterarguments, omits context about the Trump administration's broader environmental policies, and the incomplete final sentence suggests editorial incompleteness rather than balanced reporting.",False,1158,84
llama-sft-gtr76-seed22,climate,4,1,1162.2,"While the agency has been working on the rules for a few years, the timing of the proposal is significant, given the Trump administrations efforts to roll back regulations.

The proposal, which was first reported by the Washington Post, would allow power plants and industrial facilities to emit carbon dioxide at levels above the level set by the Clean Power Plan. The rules, which were implemented in 2015, aimed to reduce carbon emissions by 32 percent by <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> EPA Administrator Scott Pruitt is working to undo the rule, which is a cornerstone of the Obama administrations climate agenda. Pruitt has claimed that the rule is an economic burden on power plants and industrial facilities, but the",2,"Subtle bias through selective framing and incomplete information: the article emphasizes Trump administration efforts to 'roll back' regulations and describes the Clean Power Plan as a 'cornerstone' of Obama's agenda, while presenting industry concerns (economic burden) without substantive counterarguments; the article also appears incomplete with truncated text and copyright symbols, limiting full assessment.",False,1161,109
llama-sft-gtr76-seed22,climate,5,1,1162.2,"In the coming months, the Trump administration will move to roll back Obama-era regulations on carbon emissions from power plants, which the EPA says will reduce costs and increase efficiency for the power sector.

The proposed rules, which the agency released this week, would allow states to decide how they would implement the regulations. The rules would still reduce emissions by about 32 percent, but they would also allow the power industry to choose how to do <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> <copyright> the EPA says it will allow for more flexibility for the power sector, but environmentalists argue that it will actually lead to more pollution.

The proposed rule will allow states to determine how to reduce emissions from power plants,",2,"Subtle bias through selective framing and incomplete information: the article emphasizes EPA claims about cost reduction and flexibility while giving minimal space to environmental concerns, omits key context about the regulations being rolled back, and contains garbled text that suggests poor editorial quality.",False,1155,86
