article_id,condition,prompt_id,run,source,title,school_type,state,bias_score,justification,input_tokens,output_tokens
297,,,,wikipedia,"Sam Houston High School (San Antonio, Texas)",,,0,"The article presents factual information about the school's classification, academic rating, sports programs, and a historical incident with objective language, neutral framing, and no detectable editorial bias or selective omission of relevant perspectives.",1127,64
298,,,,wikipedia,High Tech High School,,,0,"Article is purely factual and neutral, presenting verifiable information about the school's history, enrollment statistics, facilities, and awards without editorial framing, charged language, or selective omission of counterarguments.",1530,62
299,,,,wikipedia,Pete Castiglione,,,0,"The article is purely factual, presenting biographical information about Pete Castiglione with objective language, dates, statistics, and events without editorial commentary, charged language, or favoritism toward any perspective.",1084,61
300,,,,wikipedia,Newark Catholic High School,,,2,"The article presents factual information but uses some subtle framing choices that slightly favor a critical perspective, such as emphasizing the principal's dismissal of concerning behavior and the Diocese's initial failure to uncover criminal conduct, while the unrelated sentence about college scholarships appears oddly placed and disconnected from the main narrative.",1224,85
301,,,,wikipedia,Oak Hall School,,,0,"Article is purely factual, presenting verifiable information about the school's founding, facilities, and academic programs without editorial language, loaded terminology, or selective framing of perspectives.",1222,55
302,,,,wikipedia,Turner Ashby High School,,,1,"Nearly neutral reporting with factual information throughout, though the description of Turner Ashby's historical actions (""violent mob in attacking"") uses slightly more charged language than strictly necessary, and the prominent placement of the school's naming as an act of 'Massive Resistance' adds subtle framing emphasis.",1590,83
303,,,,wikipedia,Judson High School,,,0,"Article is purely factual, presenting verifiable information about Judson High School's history, facilities, enrollment, and athletic achievements without editorial commentary, loaded language, or selective framing of perspectives.",1533,60
304,,,,wikipedia,Oregon School for the Blind,,,0,"Article presents factual historical information with neutral language, objective chronological presentation of events, balanced acknowledgment of multiple stakeholder positions (opponents, heirs, interested institutions), and no detectable editorial voice or charged language.",1322,64
305,,,,wikipedia,Chuckey-Doak High School,,,0,"Article is purely factual, providing objective information about the school's location, district system, history, and programs without editorial language, bias toward any perspective, or charged framing.",986,56
306,,,,wikipedia,"East High School (Sioux City, Iowa)",,,0,"Article is factual and neutral, presenting historical information about the school's founding, locations, mascot changes, sports achievements, and music programs without editorializing or favoring any perspective.",1501,58
307,,,,wikipedia,Washington County High School (Georgia),,,0,"Article is purely factual and historical, presenting objective information about the school's founding, consolidation, integration, facilities, and achievements without editorial voice, charged language, or bias toward any perspective.",1465,59
308,,,,wikipedia,Bedford High School (Massachusetts),,,0,"Article is purely factual, presenting enrollment statistics, rankings, accreditation information, and demographic data without editorial commentary, loaded language, or selective framing of opposing viewpoints.",1229,56
309,,,,wikipedia,Logos High School,,,0,"The article presents factual information about Logos High School's history, mission, accreditation, student outcomes, and financial support using neutral language and objective reporting without editorial voice or bias.",1131,58
310,,,,wikipedia,Specialized high schools in New York City,,,0,"The article presents factual, encyclopedic information about NYC specialized high schools with objective language, historical details, and program descriptions without editorial framing, advocacy, or selective emphasis favoring any particular perspective.",1469,61
311,,,,wikipedia,"Edison High School (Portland, Oregon)",,,0,"The article is purely factual and informational, presenting objective details about the school's history, mission, structure, and student outcomes without editorial voice, charged language, or selective framing favoring any perspective.",1393,62
312,,,,wikipedia,"Downtown High School (Columbus, Ohio)",,,0,"Article is purely factual, presenting only objective information about the school's location, consolidation history, construction timeline, enrollment, and available career programs with no editorial framing, charged language, or perspective bias.",973,62
313,,,,wikipedia,Sun Prairie West High School,,,0,"The article is purely factual and encyclopedic, presenting objective information about the school's location, enrollment, facilities, athletic affiliations, history, and achievements without editorial commentary or bias in language or framing.",1572,63
314,,,,wikipedia,Phillipsburg High School (Kansas),,,0,"The article contains only factual, objective information about the school's location, administration, mascot, enrollment statistics, and academic rankings with no editorial framing or bias.",909,54
315,,,,wikipedia,Crater High School,,,0,"Article presents purely factual information about Crater High School's history, structure, programs, and graduation statistics without editorial voice, charged language, or selective framing favoring any perspective.",1254,57
316,,,,wikipedia,Glenvar High School,,,0,"The article is purely factual, presenting historical information, enrollment data, academic achievements, athletic accomplishments, and notable staff in a neutral, objective manner without editorial commentary or bias toward any perspective.",1512,59
317,,,,wikipedia,Frenchtown High School,,,0,"Article is purely factual, presenting verifiable information about the school's location, academic achievements, and tournament results without editorial commentary, loaded language, or bias toward any perspective.",1175,55
318,,,,wikipedia,Western Grove High School,,,0,"The article presents factual information about school consolidation, administrative details, curriculum requirements, and athletic classifications using objective language without editorial framing or bias toward any perspective.",1172,53
319,,,,wikipedia,San Marin High School,,,0,"This article is a factual, encyclopedic description of San Marin High School presenting objective information about facilities, programs, enrollment statistics, and history without editorial commentary, charged language, or selective framing of perspectives.",1499,65
320,,,,wikipedia,Center High School (California),,,0,"The article is purely factual and neutral, providing objective information about the school's facilities, programs, leadership, and achievements without editorial voice, charged language, or selective framing favoring any perspective.",1271,60
321,,,,wikipedia,Fitch High School,,,0,"The article is purely factual, presenting historical information about the school's founding, naming, and relocation with neutral language and no editorial bias or charged terminology.",978,52
322,,,,wikipedia,Bushwick Leaders High School for Academic Excellence,,,0,"Article presents purely factual information about the school's history, enrollment, location, leadership, and closure without editorial framing, charged language, or selective omission of opposing views.",997,56
323,,,,wikipedia,Luther High School (Wisconsin),,,0,"Article is purely factual, presenting historical information, enrollment data, athletic achievements, and conference affiliations in neutral, encyclopedic language with no editorial framing or bias.",1378,55
324,,,,wikipedia,West Charlotte High School,,,0,"The article presents factual information about West Charlotte High School's history, desegregation, academic programs, and student organizations in a neutral, objective manner without editorial framing or selective emphasis favoring any particular perspective.",1435,64
325,,,,wikipedia,"Dunbar High School (Bessemer, Alabama)",,,0,"Article presents factual historical information about the school's founding, naming, notable faculty and alumni, operational history, and athletic records with no charged language, editorial commentary, or selective framing favoring any particular perspective.",1171,63
326,,,,wikipedia,Castle Rock High School,,,0,"Article presents only factual, objective information about the school's demographics, academic metrics, athletic achievements, and notable alumni without editorial framing, loaded language, or selective presentation of any perspective.",1170,58
327,,,,wikipedia,Saint Saviour High School,,,0,"The article is purely factual and descriptive, presenting only objective information about the school's location, academic programs, achievements, and activities without editorial commentary, charged language, or selective framing of any perspective.",1327,62
328,,,,wikipedia,Monroe High School (Washington),,,0,"Article is purely factual and neutral, presenting factual information about school location, facilities, mascot history, extracurricular activities, and athletic achievements without editorial voice, charged language, or selective framing of any perspective.",1388,66
329,,,,wikipedia,Hmong American Peace Academy,,,0,"The article presents factual information about the school's founding, structure, enrollment demographics, and programs without editorial commentary, charged language, or selective framing favoring any particular perspective.",1063,56
330,,,,wikipedia,William Henry Harrison High School (Ohio),,,0,"The article is purely factual, providing objective information about the school's location, district, athletic conference, classification, and recent achievement without editorial commentary, loaded language, or bias toward any perspective.",931,59
331,,,,wikipedia,Edgewater High School,,,0,"The article is purely factual and objective, presenting historical information, demographic data, facilities details, and athletic achievements without editorial voice, emotional language, or bias toward any perspective.",1515,55
332,,,,wikipedia,Worthing High School (Houston),,,0,"Article presents factual information about the school's history, naming, location, and past proposals with neutral language, including multiple perspectives on the 2008 consolidation proposal without editorial commentary.",1476,58
333,,,,wikipedia,Northwest Yeshiva High School,,,0,"Article presents factual information about the school's history, leadership, facilities, curriculum, and activities in a straightforward, objective manner without editorial language, bias, or advocacy for particular viewpoints.",1515,59
334,,,,wikipedia,"Rosary High School (Aurora, Illinois)",,,2,"The article uses selective favorable language and statistics ('exceptional investment,' 'one of the top private schools,' emphasis on achievements) without presenting counterarguments or alternative perspectives, and includes promotional phrasing like 'saves parents approximately over $200,000' that reads like marketing material rather than neutral reporting.",1428,82
335,,,,wikipedia,T. W. Josey High School,,,0,"Article presents only factual information about the school's location, history, facilities, and programs without editorial framing, loaded language, or selective omission of counterarguments.",1074,55
336,,,,wikipedia,John I. Burton High School,,,0,"Article is purely factual, presenting only verifiable information about the school's history, facilities, achievements, and statistics without editorial commentary, charged language, or selective framing of any perspective.",1313,58
337,,,,wikipedia,Blackhawk Christian School,,,2,"The article selectively emphasizes positive achievements (100% graduation rate, above-average test scores, athletic championships) without presenting any counterbalancing information, critical perspectives, or contextual limitations that would be expected in a neutral encyclopedia entry.",1138,68
338,,,,wikipedia,Baldwin Park High School,,,0,"The article is purely factual and informational, presenting objective data about school demographics, teacher credentials, sports programs, and statistics without editorial framing, charged language, or selective emphasis favoring any perspective.",1346,61
339,,,,wikipedia,Swanton High School,,,0,"The article is purely factual and objective, presenting straightforward information about the school's location, building history, enrollment statistics, athletic achievements, and extracurricular activities with no editorial framing or bias.",1506,62
340,,,,wikipedia,Lutheran High School of Kansas City,,,0,"Article is purely factual and neutral, presenting only verifiable information about the school's history, facilities, academics, and athletics without editorial framing, charged language, or selective omission of perspectives.",1308,60
341,,,,wikipedia,Miami Palmetto Senior High School,,,0,"The article is factual and neutral, presenting verifiable information about the school's history, facilities, programs, and achievements without editorial commentary, charged language, or selective framing of competing perspectives.",1531,59
342,,,,wikipedia,Greenbrier East High School,,,1,"Nearly neutral with subtle framing: the description of Jim Justice as a ""billionaire businessman"" and emphasis on his simultaneous roles (coach, governor, senator) contains slight editorial undertone that could be perceived as either admiring his accomplishment or questioning his focus, though factual information is presented objectively overall.",1011,84
343,,,,wikipedia,Charlotte Catholic High School,,,0,"Article is purely factual and neutral, presenting verifiable information about the school's founding, athletics, and achievements without editorial voice, charged language, or selective framing of any perspective.",1537,57
344,,,,wikipedia,Chain of Lakes Collegiate High School,,,0,"The article is purely factual, providing objective information about the school's location, programs, costs, and administrative details without editorial voice, advocacy, or biased framing.",1144,55
345,,,,wikipedia,Oakleaf High School,,,0,"The article is purely factual, presenting only verifiable information about the school's construction timeline, opening date, first graduating class, student organizations, athletic programs, and specialized academies without editorial language, loaded terminology, or bias toward any perspective.",1073,69
346,,,,wikipedia,Tri-City United High School,,,0,"The article is purely factual, presenting only verifiable information about school location, enrollment, structure, history, and consolidation without any editorial commentary, charged language, or bias toward any perspective.",1070,59
347,,,,wikipedia,Henrietta-Caroleen High School,,,0,"The article presents purely factual information about the building's history, architecture, design, modifications, and current use with no detectable bias, editorializing, or selective framing of perspectives.",1027,59
348,,,,wikipedia,Linda Esperanza Marquez High School,,,1,"Nearly neutral with subtle laudatory framing toward Linda Esperanza Marquez using phrases like 'hometown hero,' 'fought tirelessly,' and 'tireless fight,' combined with emotionally charged descriptions ('mountain of death,' 'toxic dust') that emphasize the severity of the prior site conditions, though factual information is presented accurately.",1461,93
349,,,,wikipedia,Iredell High School,,,0,"Article presents purely factual information about school location, classification, enrollment statistics, ratings, and sports offerings with no editorial framing, charged language, or bias toward any perspective.",956,55
350,,,,wikipedia,Port Neches–Groves High School,,,0,"The article presents factual information about the school's history and mascot controversy in a neutral, encyclopedic manner typical of Wikipedia, documenting both the school's perspective and criticisms from the Cherokee Nation without editorial language or selective framing.",1549,69
351,,,,wikipedia,WMSS,,,0,"Article is purely factual, presenting chronological history of the radio station with specific dates, technical specifications, and personnel information without editorial commentary, charged language, or selective framing of perspectives.",1555,58
352,,,,wikipedia,Billings Central Catholic High School,,,0,"The article is purely factual and neutral, presenting only verifiable information about the school's founding, location, consolidation, and athletic achievements with no editorial voice, opinion, or selective framing.",1561,60
353,,,,wikipedia,Bridgeport High School (West Virginia),,,0,"Article is purely factual, presenting verifiable information about the school's history, achievements, facilities, and a controversy in neutral language without editorial framing or bias toward either side of the church-state separation dispute.",1491,63
354,,,,wikipedia,Ellerbe Road School,,,0,"Article presents factual information about the school's history, timeline, and administrative decisions in neutral language without editorial framing, charged vocabulary, or selective omission of counterarguments.",1045,56
355,,,,wikipedia,"John Glenn High School (Westland, Michigan)",,,0,"Article is purely factual, presenting historical information about the school's founding, facilities, demographics, and athletics without editorial commentary, charged language, or bias toward any perspective.",1367,54
356,,,,wikipedia,Eagle Ridge Academy,,,0,"Article presents factual information about Eagle Ridge Academy's history, facilities, curriculum, and performance metrics using neutral language with no detectable editorial bias or selective framing.",1513,53
357,,,,wikipedia,Mayo–Underwood School,,,0,"The article presents factual historical information about the school in neutral language, providing dates, names, and contextual details about segregation and the school's history without editorial commentary, charged language, or advocacy for any particular perspective.",1392,65
358,,,,wikipedia,Conifer High School,,,0,"Article is purely factual and objective, presenting factual information about the school's location, history, enrollment statistics, and facilities with neutral language and no detectable bias or editorial voice.",1437,57
359,,,,wikipedia,Foley High School,,,0,"Article is purely factual, presenting objective information about school programs, sports teams, and band achievements with no editorial language, bias, or selective framing.",993,51
360,,,,wikipedia,New Horizons High School,,,0,"The article is purely factual, presenting only objective information about the school's location, purpose, student demographics, and educational approach without editorial language, bias, or selective framing.",919,56
361,,,,wikipedia,Our Lady of Tepeyac High School,,,0,"Article presents factual historical information about the school's establishment, demographics, and academic offerings with neutral language and no detectable editorial bias or selective framing.",1486,51
362,,,,wikipedia,Custer High School (Milwaukee),,,0,"The article presents factual information about the school's history, naming, mascot changes, and administrative details in neutral language without editorial commentary or perspective bias.",1516,51
363,,,,wikipedia,Chilhowie High School,,,0,"The article presents only factual information about the school's location, founding date, athletic competitions, academic conference, and specific historical achievements with no editorial framing, charged language, or selective emphasis of perspectives.",952,61
364,,,,wikipedia,Withrow High School,,,0,"The article presents purely factual information about the school's location, history, architectural features, and institutional affiliations without editorial framing, subjective language, or selective emphasis favoring any perspective.",918,59
365,,,,wikipedia,Valhalla High School (California),,,0,"Article presents factual information about the school's history, facilities, and operations without editorial bias, loaded language, or selective framing of opposing viewpoints.",1193,51
366,,,,wikipedia,St. Joseph High School (Connecticut),,,0,"Article is purely factual and neutral, presenting only verifiable information about the school's founding, administration, programs, athletics, and achievements without editorial commentary, charged language, or selective framing.",1362,59
367,,,,wikipedia,Bay Springs High School,,,0,"The article presents only factual information about the school's location, district affiliation, demographics, mascot, colors, and achievements with no editorial framing, charged language, or selective presentation of opposing views.",911,62
368,,,,wikipedia,Timberland High School (Missouri),,,0,"The article is purely factual, presenting verifiable information about the school's history, enrollment, academic achievements, and facilities without editorial commentary, loaded language, or bias toward any perspective.",1341,57
369,,,,wikipedia,Greenfield-Central High School,,,0,"The article is purely factual, presenting historical information, enrollment data, facility details, and athletic/activities achievements in objective language without editorial framing, loaded vocabulary, or advocacy for any perspective.",1273,59
370,,,,wikipedia,New Heights Academy Charter School,,,0,"The article presents factual information about the school's founding, location, enrollment, curriculum, and governance structure without editorial commentary, charged language, or selective framing that favors one perspective over another.",1444,60
371,,,,wikipedia,W. H. Adamson High School,,,0,"The article is purely factual, presenting historical information about the school's founding, naming, location, and achievements with objective language and no detectable editorial bias or selective framing.",1539,56
372,,,,wikipedia,"Clark High School (Plano, Texas)",,,0,"Article is purely factual, presenting only verifiable information about the school's history, structure, curriculum, and facilities without editorializing, charged language, or selective framing of perspectives.",1258,58
373,,,,wikipedia,Mulberry High School (Arkansas),,,0,"The article presents purely factual information about school location, administration, curriculum, mascot, and athletic programs with no editorial voice, charged language, or bias toward any perspective.",1049,55
374,,,,wikipedia,Paul Robeson High School (Chicago),,,0,"Article presents factual, chronological information about the school's history, locations, closures, and achievements without editorial language, loaded words, or favoring any particular perspective on the events described.",1369,59
375,,,,wikipedia,Shorecrest High School,,,0,"The article is purely factual, presenting objective information about the school's founding, facilities, demographics, and notable alumni without editorial language, bias, or advocacy.",1572,52
376,,,,wikipedia,Massac County High School,,,0,"Article is purely factual and objective, presenting straightforward information about school facilities, departments, programs, sports, and demographic/achievement statistics with no editorial voice or bias in language or framing.",1426,59
377,,,,wikipedia,"Canyon View High School (Ontario, California)",,,0,"The article presents purely factual information about Canyon View High School's establishment, location, enrollment, district affiliation, and administrative changes, with no editorial framing, charged language, or selective perspective.",922,60
378,,,,wikipedia,Perryville High School (Maryland),,,0,"Article presents only factual information about school location, enrollment, sports programs, and achievements with no editorial framing, charged language, or bias toward any perspective.",993,52
379,,,,wikipedia,Ada War Memorial Stadium,,,0,"The article presents factual historical information about the stadium's development, naming, and uses with neutral language, chronological structure, and no editorial commentary or selective framing of events.",1074,56
380,,,,wikipedia,Federal Way High School,,,0,"The article is purely factual, presenting a straightforward chronological listing of the school's history, facilities, and athletic achievements with no editorial voice, charged language, or selective framing that would favor any particular perspective.",1311,64
381,,,,wikipedia,Pentucket Regional High School,,,0,"Article is purely factual, providing objective information about school location, administration, athletics, and graduation requirements with no detectable editorial voice, biased framing, or selective reporting.",1034,56
382,,,,wikipedia,Arsenal Technical High School,,,0,"The article is purely factual and encyclopedic, presenting historical information about Arsenal Technical High School with neutral language, chronological accuracy, and no detectable editorial bias or advocacy for any particular perspective.",1399,60
383,,,,wikipedia,"St. John High School (Ennis, Texas)",,,0,"Article presents factual information about the school's history, closure reasons, and administrative transitions using neutral language without editorial framing, selective emphasis, or advocacy for any particular perspective.",1055,55
384,,,,wikipedia,Valparaiso High School,,,0,"Article is purely factual, presenting historical dates, enrollment figures, architectural details, and a factual account of a 2004 incident without editorial commentary, charged language, or selective framing of perspectives.",1508,62
385,,,,wikipedia,Dardanelle High School,,,0,"The article is purely factual and neutral, presenting objective information about the school's location, programs, mascot, curriculum, accreditation, sports participation, and notable alumni without editorial commentary or bias.",1256,61
386,,,,wikipedia,WEDM,,,0,"The article presents only factual, objective information about the radio station's ownership, location, format, and operational structure with no detectable bias, editorial framing, or loaded language.",911,57
387,,,,wikipedia,Routt Catholic High School,,,0,"The article presents purely factual information about the school's founding, affiliation, and student demographics without editorial framing, charged language, or bias toward any perspective.",908,53
388,,,,wikipedia,Grundy County High School,,,0,"Article is purely factual, presenting only objective information about the school's history, location, demographics, mascot, and athletic programs without editorial voice or framing that favors any perspective.",1067,58
389,,,,wikipedia,Palmyra-Macedon High School,,,0,"Article is purely factual, presenting objective information about school location, programs, departments, and achievements without editorial commentary, charged language, or selective framing of opposing views.",1470,54
390,,,,wikipedia,Las Lomas High School,,,0,"The article presents purely factual information about Las Lomas High School's founding date, location, facilities, and construction projects without editorial language, bias, or selective framing of perspectives.",1053,58
391,,,,wikipedia,Chula Vista High School,,,0,"The article presents factual information about the school's history, facilities, student achievements, and athletics using neutral language without editorial framing or selective emphasis favoring any particular perspective.",1157,55
392,,,,wikipedia,Paul Burnum,,,0,"The article is a factual biographical account presenting verifiable information about Paul Burnum's coaching career, achievements, and timeline without editorial commentary, charged language, or selective framing favoring any particular perspective.",1524,62
393,,,,wikipedia,Corona del Sol High School,,,0,"The article presents factual information about Corona del Sol High School's establishment, demographics, academic outcomes, and athletic achievements using objective language without editorial framing or selective emphasis of any perspective.",1243,57
394,,,,wikipedia,WGBP-FM,,,0,"The article is purely factual, presenting the history of WGBP-FM with objective language, specific dates, names, and verifiable information without editorial commentary or bias toward any perspective.",1388,60
395,,,,wikipedia,South Terrebonne High School,,,0,"The article is purely factual, presenting historical information about the school's establishment, facilities, enrollment changes, and recent hurricane damage with neutral, objective language and no detectable editorial bias.",1513,57
396,,,,wikipedia,Our Lady of the Sacred Heart High School (Coraopolis),,,0,"Article is purely factual and neutral, presenting historical information about the school's founding, expansion, location, and athletic programs without editorial commentary, charged language, or selective framing of perspectives.",1495,58
397,,,,wikipedia,Chesnee High School,,,0,"Article is purely factual, presenting only objective information about school location, enrollment, sports programs, and championship records with no editorial framing, charged language, or selective omission of perspectives.",1010,58
398,,,,wikipedia,Irvington High School (New York),,,0,"Article is purely factual, presenting enrollment statistics, graduation rates, test proficiency data, historical information, and ranking data from established sources without editorial commentary, charged language, or selective framing.",1597,59
399,,,,wikipedia,G. W. Carver High School (New Orleans),,,0,"Article presents factual, chronological information about the school's history, structural changes, and operations without editorial language, charged words, or apparent bias toward any perspective.",1323,59
400,,,,wikipedia,Carr High School,,,0,"Article is purely factual, providing objective historical information about the building's location, construction date, architectural features, dimensions, and historical designations with no editorial voice or bias.",932,55
401,,,,wikipedia,Wekiva High School,,,0,"The article is purely factual, presenting straightforward information about the school's establishment, leadership, programs, and accomplishments without editorial voice, charged language, or favoring any perspective.",1075,57
402,,,,wikipedia,DeSoto High School (Texas),,,0,"Article is purely factual, presenting historical dates, enrollment statistics, bond votes, athletic achievements, and policy changes with objective language and no detectable editorial framing or bias toward any perspective.",1609,58
403,,,,wikipedia,Denham Springs High School,,,0,"The article is purely factual, presenting historical information, statistics, and events in neutral language without editorial framing, selective emphasis, or advocacy for any particular perspective.",1456,53
404,,,,wikipedia,Immanuel Lutheran College (Eau Claire),,,0,"Article is purely factual and neutral, presenting straightforward information about the institution's history, location, programs, facilities, and organizational structure without editorial commentary, charged language, or bias toward any perspective.",1249,60
405,,,,wikipedia,Balboa Stadium,,,0,"Article is purely factual, presenting historical information about Balboa Stadium with objective language, specific dates, names, and events without editorial framing or bias.",1576,52
406,,,,wikipedia,Fulton High School (Kansas),,,0,"Article is purely factual, presenting only verifiable historical information about school district consolidation and building transfer with no editorial language, emotional framing, or bias toward any perspective.",907,55
407,,,,wikipedia,"Winston Churchill High School (San Antonio, Texas)",,,0,"Article is purely factual, presenting verifiable information about the school's history, enrollment, ratings, achievements, and sports accomplishments without editorial voice, loaded language, or bias toward any perspective.",1179,59
408,,,,wikipedia,Boys High School (Brooklyn),,,0,"Article is purely factual and encyclopedic, presenting architectural details, historical dates, and biographical information without editorial language, loaded words, or selective framing of competing perspectives.",1375,55
409,,,,wikipedia,Ventura High School,,,0,"The article is purely factual, presenting historical dates, achievements, organizational details, and current information about Ventura High School in neutral language with no editorial framing, subjective language, or advocacy for any particular perspective.",1474,71
410,,,,wikipedia,East Nashville Magnet High School,,,0,"Article is purely factual and neutral, presenting verifiable information about the school's history, programs, facilities, and achievements without editorial commentary, charged language, or selective framing.",1445,56
411,,,,wikipedia,Overton High School (Texas),,,0,"Article is purely factual and encyclopedic, presenting factual information about the school's history, achievements, and sports programs without editorial voice, charged language, or bias toward any perspective.",1306,58
412,,,,wikipedia,"Dunbar High School (East Spencer, North Carolina)",,,0,"Article presents factual historical information about the school's founding, name changes, and timeline with neutral language and no editorial framing or bias toward any perspective.",1127,51
413,,,,wikipedia,"Roosevelt High School (Lubbock County, Texas)",,,0,"Article contains only factual information about school location, classification, ratings, and athletic programs with no editorial language, framing bias, or selective omission of counterarguments.",925,55
414,,,,wikipedia,San Dimas High School,,,0,"Article is purely factual and encyclopedic, presenting factual information about the school's location, demographics, achievements, facilities, and history without editorial voice, charged language, or selective framing of any perspective.",1366,63
415,,,,wikipedia,Saunders Trades and Technical High School,,,0,"Article is purely factual, presenting historical information, school programs, and accolades with objective language and no detectable editorial bias or advocacy.",1290,49
416,,,,wikipedia,John Paul The Great Academy,,,2,"The article is primarily factual and encyclopedic, but the extended section about Christian Brother Samuel Martinez and his alleged abuse creates an imbalanced emphasis by dwelling on a serious allegation without equivalent context about the school's positive aspects, and the unfinished sentence at the end suggests incomplete or potentially edited content.",1444,83
417,,,,wikipedia,LaGrange High School (Georgia),,,0,"The article presents factual information about LaGrange High School's history, athletics, and achievements in neutral, objective language without editorial framing, selective omission of counterarguments, or charged terminology.",1576,61
418,,,,wikipedia,Skyline High School (Idaho),,,0,"The article is purely factual, presenting historical information about the school's founding, location, administration, and athletics with neutral language and no editorial framing or bias.",1518,53
419,,,,wikipedia,Prior Lake High School,,,0,"Article is purely factual, presenting factual information about the school's location, enrollment, facilities, and historical events without editorial commentary, charged language, or biased framing.",1345,56
420,,,,wikipedia,Boston Trade High School for Boys,,,0,"Article presents only factual, chronological information about the school's founding, closure, and subsequent use without editorial language, selective framing, or advocacy for any particular perspective.",893,55
421,,,,wikipedia,Tri-Rivers District,,,0,"Article is purely factual, providing objective information about the Tri-Rivers District's geographic location, member schools, conference affiliation, and includes a neutral disclaimer about data source reliability.",910,57
422,,,,wikipedia,"Capital High School (Santa Fe, New Mexico)",,,0,"The article presents factual information about Capital High School's founding, location, programs, and athletic achievements in neutral, objective language without editorial framing or selective emphasis favoring any perspective.",1215,57
423,,,,wikipedia,Nine-man football,,,0,"The article is purely factual and encyclopedic, presenting objective information about nine-man football rules, field dimensions, organizational bodies, and history without editorial voice, charged language, or selective framing of competing viewpoints.",1484,65
424,,,,wikipedia,Ginn Academy,,,0,"The article presents factual information about Ginn Academy's location, founding, structure, and policies with neutral language, and acknowledges controversy objectively without editorial framing or bias toward either perspective.",1012,60
425,,,,wikipedia,Lamar Consolidated High School,,,0,"This is a factual, encyclopedic article that presents information about the school's location, achievements, notable alumni, and facilities without editorial commentary, charged language, or bias toward any perspective.",1611,59
426,,,,wikipedia,"Jemison High School (Jemison, Alabama)",,,0,"Article presents only factual information about school location, grade levels, mascot, programs, and activities with no editorial framing, opinion, or bias toward any perspective.",945,54
427,,,,wikipedia,Woodridge High School,,,0,"Article presents purely factual information about school location, district composition, programs, facilities, and achievements with no editorial voice, loaded language, or bias toward any perspective.",1133,53
428,,,,wikipedia,Cornelia Connelly High School,,,0,"Article presents factual information about the school's history, operations, closure reasons, and notable alumni with neutral language and no detectable editorial bias or framing.",1126,52
429,,,,wikipedia,Silas High School,,,0,"The article presents factual information about the school's history, renaming process, programs, and athletic achievements with neutral language, objectively reporting both the survey results (43% for renaming vs. 57% against) and the reasons for the name change without editorial commentary.",1517,76
430,,,,wikipedia,Jack Ridley (swim coach),,,0,"The article is purely factual, presenting biographical information about Jack Ridley with specific dates, names, achievements, and records in neutral, objective language without editorial framing or advocacy for any perspective.",1550,60
431,,,,wikipedia,Manchester High School (Connecticut),,,0,"Article is purely factual and historical, presenting only verifiable information about the school's founding, architecture, facilities, and renovations without editorial commentary, charged language, or selective framing.",1477,58
432,,,,wikipedia,Howard High School (Florida),,,0,"Article presents factual, chronological information about Howard High School's history with neutral language, objective documentation of dates and events, and no detectable editorial bias or favored perspective.",1180,56
433,,,,wikipedia,Susan E. Wagner High School,,,0,"Article is purely factual and neutral, presenting only verifiable information about the school's history, programs, curriculum, and administration with no editorial framing, charged language, or selective emphasis of any perspective.",1463,61
434,,,,wikipedia,East Boston High School,,,0,"Article is purely factual and neutral, presenting objective information about the school's location, programs, enrollment demographics, and athletic history with specific dates, names, and statistics without editorial framing or charged language.",1518,61
435,,,,wikipedia,Shirley High School (Arkansas),,,0,"Article is purely factual, presenting only verifiable information about school location, accreditation, programs, athletics, and mascot with neutral, objective language and no editorial framing.",1091,57
436,,,,wikipedia,Russell Beichly,,,0,"Article is purely factual, providing biographical information, coaching record, awards, and achievements with objective language and no editorial framing or bias.",938,48
437,,,,wikipedia,Alabama School of Mathematics and Science,,,0,"Article is purely factual with objective language, presenting only verifiable information about ASMS's history, structure, academics, and programs without editorial commentary or bias toward any perspective.",1443,56
438,,,,wikipedia,"St. Edmund Catholic School (Eunice, Louisiana)",,,0,"Article presents purely factual information about the school's location, founding date, enrollment, athletics affiliation, and administrative structure with no editorial commentary, charged language, or selective framing.",910,63
439,,,,wikipedia,Chelsea High School (Michigan),,,0,"Article presents purely factual information with demographic statistics, school classification details, and athletic conference memberships using objective language and no editorial framing or bias.",1028,50
440,,,,wikipedia,San Juan High School (Utah),,,0,"Article is purely factual, presenting only objective information about the school's location, grades served, colors, mascot, size, and offerings without any editorial voice or bias.",925,55
441,,,,wikipedia,North Tonawanda High School,,,0,"Article is purely factual, presenting only objective information about the school's location, structure, history, building date, and administrative personnel with no editorial framing, charged language, or bias.",1224,58
442,,,,wikipedia,"Central High School (Jackson, Mississippi)",,,1,"The article is predominantly factual and neutral, but contains one subtle editorial phrase—'jewels in the crown of white Jackson back before forced integration'—which uses loaded language ('forced integration') that slightly favors one perspective on desegregation, though the phrase appears to be a historical quote rather than the author's own framing.",1463,89
443,,,,wikipedia,Slocum High School,,,0,"The article is purely factual, presenting objective information about school location, classification, enrollment, ratings, and activities with no editorial voice, charged language, or bias.",1017,53
444,,,,wikipedia,Fenster School,,,0,"Article is purely factual, presenting only verifiable information about the school's location, programs, accreditation, closure, and current use of the campus with no editorial language, bias, or selective framing.",901,63
445,,,,wikipedia,The John Carroll School,,,0,"The article presents purely factual information about the school's establishment, location, leadership, and naming, using objective language with no editorial stance or selective framing.",983,58
